"","Id.Latido","Registro","Error","Time","Position","Frecuency","Channels","Order","C1_Position","C1_Error","C1_ErrorRMSE","C1_ErrorNRMSD","C1_ErrorAbsMax","C1_MDL","C1_FSS","C1_ESC","C1_VAR","C1_BIC","C1_AIC","C1_Sigma","C1_H0","C1_H1","C1_H2","C1_H3","C2_Position","C2_Error","C2_ErrorRMSE","C2_ErrorNRMSD","C2_ErrorAbsMax","C2_MDL","C2_FSS","C2_ESC","C2_VAR","C2_BIC","C2_AIC","C2_Sigma","C2_H0","C2_H1","C2_H2","C2_H3","Type","RR1","RR2"
"8825",415,104,0.6541027,132651677,120627,360,2,4,120627,0.32598555,26.349346,0.09277939,86.08186,54.738487,99977.484,306693,698.36444,529.2301,518.7559,15.119995,203.79076,-66.43933,-345.74158,-203.0601,120627,0.32811713,14.703417,0.0773864,64.46155,52.006096,31131.426,94879,217.55637,449.15717,438.68292,14.399996,101.772964,-43.84714,-196.15582,-113.974396,12,286,20
"8826",416,104,0.5542803,99570134,120925,360,2,4,120925,0.31107047,24.866814,0.08179873,88.201614,51.657795,89043.61,286249,622.02246,525.6337,515.15955,15.479995,327.4984,-55.24537,-255.41147,-147.18388,120925,0.24320984,13.140738,0.07508993,57,52.165524,24865.773,102240,164.29437,442.1932,431.71896,3.6000004,272.29968,4.9141235,-18.335527,53.542202,12,298,0
"8827",417,104,0.36932915,101096660,121228,360,2,4,121228,0.22818433,22.584019,0.079521194,103.005005,47.70678,73445.46,321869,513.4204,520.17285,509.6986,6.4800014,454.67798,1.4090732,50.25893,197.89787,121228,0.14114483,8.508844,0.0590892,38,50.17057,10425.662,73865,71.95047,379.60922,369.13498,3.6000004,246.71922,9.4635105,-10.305642,48.71548,12,303,0
"8828",418,104,0.43609568,99808018,121530,360,2,4,121530,0.29317665,22.707903,0.08257419,103,47.102955,74253.44,253272,517.42426,520.96063,510.48636,5.040001,392.3394,-20.364244,-5.4156775,156.98523,121530,0.14291903,9.126936,0.05740211,42,50.152573,11995.338,83931,82.76389,389.70706,379.23282,3.6000004,261.2881,35.89709,-28.727962,39.373913,12,302,0
"8829",419,104,0.5439918,100102347,121816,360,2,4,121816,0.31515944,23.129417,0.08598296,86.00685,51.452923,77035.68,244434,538.4584,515.53485,505.06058,15.119995,289.32535,-2.3048427,-240.77975,-160.34013,121816,0.2288324,11.360592,0.06529076,64,49.436653,18585.08,81217,127.07541,421.2316,410.75735,3.6000004,243.34016,33.95857,-27.050644,39.14805,12,286,6
"8830",420,104,0.6061307,99682252,122092,360,2,4,122092,0.3184199,23.1639,0.085161395,82.239716,52.76601,77265.55,242653,539.932,513.7024,503.22815,15.119995,251.14345,-39.62061,-271.02713,-165.19353,122092,0.2877108,12.062244,0.072229005,68,51.12709,20951.674,72822,139.15848,429.86148,419.38724,3.6000004,220.37756,32.27066,-25.353443,40.24752,12,276,29
"8831",421,104,0.5140791,99641574,122387,360,2,4,122387,0.2859507,22.208227,0.08317688,73.73676,54.72969,71021.57,248370,496.33136,505.31378,494.83954,15.119995,259.73724,-57.947067,-275.7105,-174.67348,122387,0.22812843,11.684271,0.06676726,66,50.636383,19659.195,86176,132.50429,425.277,414.80276,3.9600005,250.9163,12.491575,-21.938068,54.04162,12,295,0
"8832",422,104,0.49799368,99723135,122676,360,2,4,122676,0.24137738,23.081379,0.08302654,67.637726,60.929848,76716.01,317826,536.1314,503.19437,492.72012,14.759995,184.31429,-147.34074,-362.38715,-232.60374,122676,0.2566163,15.832492,0.07398361,64.96324,53.99391,36096.16,140662,252.32889,458.18854,447.7143,14.039996,122.64591,-88.1139,-247.52367,-143.14954,12,289,6
"8833",423,104,0.5565449,99380075,122965,360,2,4,122965,0.30125713,23.522476,0.083413035,76.8492,56.21416,79676.19,264479,556.5243,511.1456,500.67136,15.479995,249.75612,-58.91661,-290.4305,-186.02042,122965,0.25528774,13.703029,0.0736722,55.59647,49.94224,27039.31,105917,189.08434,443.84705,433.3728,13.319997,173.11304,-17.392448,-191.10257,-109.940315,12,289,10
"8834",424,104,0.42529944,149266970,123264,360,2,4,123264,0.28515053,22.623646,0.08167381,81.95547,52.42848,73703.43,258472,514.8348,511.34033,500.8661,15.479995,320.37485,-17.596535,-246.31725,-145.41864,123264,0.14014891,9.685217,0.05471874,53,50.605965,13507.692,96381,92.73558,398.2564,387.78217,3.6000004,280.52185,-9.445244,-19.28533,60.989136,12,299,0
"8835",425,104,0.557241,99630396,123571,360,2,4,123571,0.32145405,25.14429,0.08466091,86.82272,53.80076,91041.89,283219,635.4724,523.8409,513.36664,15.479995,252.50337,-89.817116,-309.26605,-157.18298,123571,0.23578697,14.241007,0.07303081,59.513245,49.797794,29204.104,123858,204.18022,449.95343,439.4792,13.319997,205.15324,-24.916174,-205.37689,-98.820854,12,307,0
"8836",426,104,0.58276975,99472512,123865,360,2,4,123865,0.318677,24.724928,0.08767705,77.659195,57.104034,88030.38,276237,614.94324,516.83386,506.3596,15.479995,217.51566,-67.372284,-306.72375,-205.60901,123865,0.26409274,13.735001,0.07384409,51.863712,53.113075,27165.637,102864,189.89651,438.82452,428.35028,14.039996,131.82463,-40.307945,-201.42236,-126.98398,12,294,0
"8837",427,104,0.5944263,99618138,124145,360,2,4,124145,0.2901311,21.381018,0.08518334,67.1022,56.456474,65829.3,226895,460.16144,497.46204,486.9878,15.119995,218.914,-49.68599,-274.9412,-187.29936,124145,0.30429518,14.262659,0.07467361,77,53.819637,29292.975,96265,188.60948,453.99078,443.51654,3.6000004,250.52216,-14.470086,-28.39691,56.52339,12,280,24
"8838",428,104,0.54260534,99597442,124435,360,2,4,124435,0.3293446,23.011,0.08428938,76.83649,53.99133,76248.875,231517,532.72345,510.75217,500.27792,15.479995,237.26768,-35.680637,-263.24316,-168.52914,124435,0.21326073,12.368289,0.06578877,64,54.148132,22028.34,103293,143.1172,433.46948,422.99524,3.6000004,278.0848,0.77249765,-31.694206,54.114502,12,290,0
"8839",429,104,0.58465904,100005330,124722,360,2,4,124722,0.32812634,25.903275,0.08605739,88.32263,56.442543,96621.07,294463,675.11176,524.3892,513.915,15.479995,224.14017,-68.71151,-314.06448,-210.3457,124722,0.2565327,14.51277,0.07404474,59.76953,49.28556,30329.35,118228,212.0665,453.27814,442.8039,12.959997,194.30785,-12.077316,-187.67691,-121.55096,12,287,6
"8840",430,104,0.5118985,99434488,125012,360,2,4,125012,0.32182008,24.57942,0.08417609,84.544685,52.709637,86997.3,270329,607.9507,522.29803,511.82376,15.479995,290.43344,-14.040753,-263.8302,-170.81161,125012,0.19007844,10.995474,0.06392717,54,50.074696,17409.664,91592,118.96267,416.5276,406.05334,3.6000004,266.0431,27.239916,-23.357203,45.998352,12,290,10
"8841",431,104,0.57207525,99741304,125315,360,2,4,125315,0.30360997,21.966496,0.0835228,72.87117,54.925663,69483.875,228859,485.14124,503.045,492.57077,15.479995,240.73622,-34.245728,-271.79797,-162.40157,125315,0.2684653,12.596447,0.07116637,70,52.960896,22848.547,85108,149.12416,436.10165,425.6274,3.6000004,243.03458,6.208226,-22.87149,51.30312,12,303,0
"8842",432,104,0.5512366,143535465,125615,360,2,4,125615,0.2893409,23.656235,0.08448655,80.11996,59.719116,80584.914,278512,562.76483,507.48218,497.00793,15.479995,208.8388,-103.76723,-321.67218,-200.1821,125615,0.2618957,14.511079,0.0736603,57.00125,51.6286,30322.281,115780,212.03206,449.25784,438.7836,13.6799965,143.42142,-54.19481,-214.54079,-126.18708,12,300,6
"8843",433,104,0.5858023,100016767,125918,360,2,4,125918,0.299991,23.900305,0.08597232,75.009415,55.9905,82256.336,274196,575.0222,514.01306,503.53882,15.119995,235.17041,-61.40081,-301.65936,-204.61195,125918,0.2858113,15.01577,0.07507885,58.75095,50.195766,32468.164,113600,227.04239,455.95764,445.4834,13.6799965,167.92242,-33.126858,-194.558,-118.25256,12,303,0
"8844",434,104,0.6195044,99686343,126199,360,2,4,126199,0.32013837,23.876528,0.08745981,75.01135,55.818123,82092.76,256429,573.6963,513.5925,503.1183,15.119995,194.3132,-66.21436,-300.5981,-204.53613,126199,0.29936603,14.628061,0.074632965,57.456818,49.384354,30813.146,102928,215.47638,453.29755,442.8233,13.6799965,175.53142,-10.937165,-172.70859,-106.56306,12,281,22
"8845",435,104,0.62779987,99703111,126480,360,2,4,126480,0.3018579,24.764297,0.08423231,82.01528,54.7268,88310.94,292558,617.1169,520.7236,510.2493,15.119995,254.92482,-85.50599,-309.0625,-190.86507,126480,0.32594198,13.678441,0.076415874,54.087875,49.762634,26942.363,82660,188.38051,442.40714,431.9329,14.039996,140.94777,-17.319452,-160.81735,-98.433556,12,281,12
"8846",436,104,0.54320973,100064454,126773,360,2,4,126773,0.27321434,23.51908,0.08460101,70.91841,59.6266,79653.18,291541,556.42993,506.94882,496.47458,15.119995,204.49538,-91.93083,-335.75443,-221.10434,126773,0.2699954,14.982237,0.07344234,56.102158,51.70483,32323.307,119718,226.007,453.47037,442.99612,14.039996,181.2873,-29.584278,-192.81517,-128.36153,12,293,0
"8847",437,104,0.570398,99539700,127060,360,2,4,127060,0.27951226,22.700054,0.08407427,76.40352,55.497433,74202.12,265470,518.53546,507.45737,496.98312,14.759995,213.28383,-80.54092,-318.4925,-194.55998,127060,0.29088575,15.170203,0.07436374,59.37937,50.821228,33139.45,113926,231.7015,456.26773,445.7935,14.039996,170.23264,-26.568165,-192.97495,-117.73791,12,287,13
"8848",438,104,0.42456138,100128919,127354,360,2,4,127354,0.29654485,19.158722,0.07725291,99,47.59867,52856.156,178240,365.7826,496.4871,486.01285,4.3200006,331.9971,-32.492268,-17.331915,117.49722,127354,0.12801655,8.659326,0.055154942,42,51.682236,10797.684,84346,73.39165,382.13364,371.6594,3.9600005,261.7328,49.216953,-25.617321,44.33619,12,294,2
"8849",439,104,0.36723244,99378404,127657,360,2,4,127657,0.2531953,20.978916,0.07741298,97,47.37922,63376.55,250307,442.94778,509.55652,499.08228,5.040001,404.28513,9.710884,-13.676824,152.32405,127657,0.114037156,9.1042185,0.05451628,37,49.839806,11935.699,104665,83.377365,389.34818,378.87393,3.6000004,299.78888,36.372086,-11.399123,37.457626,12,303,0
"8850",440,104,0.5689235,139067620,127965,360,2,4,127965,0.29876402,25.009954,0.08226959,88.46476,51.534447,90071.68,301481,629.1933,527.0123,516.5381,15.119995,315.65472,-34.90864,-299.8647,-143.64502,127965,0.27015948,15.575605,0.075609736,63.753952,49.604004,34934.324,129310,244.22246,462.34494,451.8707,13.319997,177.17673,-49.202282,-215.76813,-118.35261,12,308,0
"8851",441,104,0.6035236,100115742,128251,360,2,4,128251,0.31473613,20.156404,0.08227104,68.97336,52.024734,58504.41,185884,409.09116,495.09103,484.6168,15.479995,264.70142,10.999877,-192.07831,-142.46982,128251,0.28878745,12.375038,0.07410202,61,58.612713,22052.387,76362,135.91055,433.54803,423.0738,3.2400002,214.76839,84.30494,-29.19057,14.991316,38,286,13
"8852",442,104,0.19778515,99576176,128528,360,2,4,128528,0.14601712,12.895631,0.07630551,43.470276,79.63544,23946.809,164000,129.7498,439.48187,429.00763,3.6000004,364.1038,54.63202,-32.42955,58.696342,128528,0.051768035,5.0617056,0.039544575,21.342619,60.76049,3689.4043,71268,23.348234,304.81522,294.34097,3.2400002,236.66953,104.46038,-16.179977,19.80802,38,277,42
"8853",443,104,0.26102573,100042678,128838,360,2,4,128838,0.059956692,18.028952,0.06111509,73.93868,51.59998,46806.21,780667,326.94556,487.7349,477.26065,7.2000017,798.5668,-201.03415,-67.95272,-226.09665,128838,0.20106903,14.324974,0.07422266,55.6507,48.240433,29549.506,146962,206.21126,454.61856,444.14432,6.8400016,123.78086,-291.65726,8.769929,-130.19186,38,310,0
"8854",444,104,0.028671129,99538961,129106,360,2,4,129106,0.007060247,6.104974,0.018223802,17,59.810097,5366.981,760169,36.23584,331.80087,321.32663,4.680001,856.1865,-87.66587,-35.069447,-113.27651,129106,0.021610882,3.932116,0.02047977,15.951174,58.138187,2226.4612,103025,14.830604,268.4515,257.97726,3.9600005,248.1508,-98.05823,-115.54354,-127.49109,38,268,47
"8855",445,104,0.12412469,99581871,129379,360,2,4,129379,0.042477395,13.63459,0.042212352,45.634605,55.811893,26769.893,630215,179.53253,447.50552,437.0313,7.920002,673.58026,-121.19242,-330.06635,-161.56578,129379,0.0816473,7.6289153,0.050190233,23.996778,57.795486,8380.851,102647,53.966015,363.8901,353.41586,6.4800014,39.63671,-239.5811,-166.36673,-87.28183,1,273,9
"8856",446,104,0.14922646,100110877,129666,360,2,4,129666,0.052665733,14.147202,0.045783825,41.9848,58.62113,28820.637,547237,186.24825,452.82034,442.3461,6.8400016,632.1174,-170.9179,-281.5812,-101.701195,129666,0.09656072,7.4686847,0.051865865,21.999992,58.946968,8032.5,83186,50.89911,360.83344,350.3592,5.400001,16.0109,-219.69359,-141.75699,-80.85067,1,287,0
"8857",447,104,0.13154906,99393785,129950,360,2,4,129950,0.04523501,14.200026,0.04493679,48.074352,55.069786,29036.264,641898,196.07425,453.3564,442.88217,8.280002,672.472,-174.9937,-343.5861,-109.40174,129950,0.086314045,7.224972,0.049827393,22.991198,60.04944,7516.8315,87087,47.270775,356.05618,345.58194,5.760001,26.918665,-215.04028,-154.12128,-94.07379,1,284,5
"8858",448,104,0.15283822,99277048,130236,360,2,4,130236,0.049045578,13.823422,0.044735994,42.921,58.22576,27516.531,561040,178.90974,449.48642,439.01218,7.2000017,632.0622,-174.60686,-310.63718,-83.891754,130236,0.10379264,7.984153,0.05358492,23.999788,58.120247,9179.524,88441,58.52544,370.44397,359.96973,5.400001,14.239504,-224.2265,-149.23416,-80.68681,1,286,0
"8859",449,104,0.17510065,130754355,130502,360,2,4,130502,0.06783092,15.745913,0.051123094,47.663567,56.902573,35702.465,526345,233.2759,468.23758,457.76334,6.8400016,603.7499,-163.33736,-297.81824,-103.700455,130502,0.10726974,8.066615,0.052380618,23.998405,60.93673,9370.119,87351,58.12082,371.9236,361.44937,5.040001,22.410934,-216.54022,-153.6552,-83.54061,1,266,22
"8860",450,104,0.1359798,99429736,130770,360,2,4,130770,0.03833711,12.352536,0.040105637,39.509853,57.5374,21972.264,573133,144.93483,433.28595,422.8117,7.560002,655.5004,-111.61083,-308.34784,-118.0867,130770,0.09764269,8.744431,0.055344496,25.999294,59.105614,11010.971,112768,69.644966,383.542,373.06775,6.1200013,34.37618,-251.09726,-168.49641,-95.57433,1,268,16
"8861",451,104,0.17717442,99494824,131056,360,2,4,131056,0.061554335,15.093065,0.04916308,47.37303,56.429626,32803.29,532916,216.05109,462.1398,451.66556,7.560002,594.1517,-143.14098,-336.46524,-115.75075,131056,0.11562009,8.243428,0.05724603,24.99999,60.886597,9785.391,84634,60.608864,375.04587,364.57162,5.400001,30.450844,-208.11253,-146.08052,-96.286125,1,286,0
"8862",452,104,0.18097737,99426025,131330,360,2,4,131330,0.041429035,12.815018,0.0416072,40.98679,58.626133,23648.355,570816,153.8252,438.5789,428.10464,6.8400016,668.12915,-154.43764,-264.31485,-84.01008,131330,0.13954833,9.936758,0.06410812,47.999992,51.471046,14218.44,101889,96.598465,401.9486,391.47437,5.400001,11.72258,-247.4205,-140.55309,-81.00039,1,274,19
"8863",453,104,0.14314184,99912931,131611,360,2,4,131611,0.050120216,14.390045,0.04612194,47.38472,55.06513,29818.57,594941,200.72987,455.27057,444.79633,8.280002,639.4871,-134.02388,-354.22705,-112.86892,131611,0.09302162,9.868723,0.0467712,35.29998,50.62348,14024.404,150765,97.69205,400.95926,390.48505,5.760001,135.7658,-217.1175,-205.00186,-170.71175,1,281,2
"8864",454,104,0.17066453,99510808,131901,360,2,4,131901,0.042515438,13.621731,0.043659393,43.872887,56.148563,26719.422,628464,178.48245,447.36987,436.89563,7.560002,695.5328,-147.5123,-288.3644,-114.3023,131901,0.12814909,11.950487,0.0628973,49.56953,54.476997,20565.238,160479,135.34776,428.52112,418.04688,6.8400016,63.45513,-251.12433,-246.97858,-108.744446,1,290,1
"8865",455,104,0.37385872,100057734,132201,360,2,4,132201,0.036747243,12.469485,0.04088356,42.82459,57.28902,22390.28,609305,148.2903,434.6427,424.16846,7.920002,688.4813,-83.87822,-298.38913,-129.75618,132201,0.33711147,18.689793,0.1168112,70.87484,49.79017,50300.402,149210,337.0099,492.9187,482.44446,6.8400016,-70.19763,-170.8742,-250.83719,-43.181114,1,300,0
"8866",456,104,0.22045687,99421366,132487,360,2,4,132487,0.04822626,14.179396,0.04431061,45.679096,56.094604,28951.959,600336,192.79878,453.14752,442.67328,7.920002,647.35223,-126.94858,-347.51334,-124.248215,132487,0.17223062,13.678139,0.07727762,53.403316,48.558037,26941.174,156425,188.39981,447.9646,437.49036,8.280002,32.141544,-242.58183,-254.13565,-70.85104,1,286,2
"8867",457,104,0.4787466,135939677,132761,360,2,4,132761,0.03584008,11.995289,0.039072603,38.875893,59.611115,20719.723,578116,133.92046,429.05994,418.5857,6.4800014,691.216,-120.51433,-234.73494,-99.961876,132761,0.44290653,21.869488,0.12355643,74.90415,65.051765,68871.52,155499,398.29227,515.5432,505.069,4.680001,174.21346,-171.58163,-90.446144,-136.58842,1,274,24
"8868",458,104,0.30570996,99623012,133047,360,2,4,133047,0.044911206,14.036842,0.044141013,48.666267,56.711075,28372.744,631752,188.02724,451.69247,441.21823,7.920002,678.9372,-104.55081,-334.97318,-138.87378,133047,0.26079875,12.807127,0.088938385,61.999935,49.29908,23619.238,90565,160.91289,438.49017,428.01593,5.040001,103.73437,-157.68593,-105.568634,-142.03996,1,286,0
"8869",459,104,0.26828566,99464670,133334,360,2,4,133334,0.0526255,15.126473,0.04741841,53.385242,55.620525,32948.668,626097,220.04825,462.45764,451.9834,8.280002,653.4916,-182.29785,-347.05002,-111.44882,133334,0.21566017,14.012213,0.10778625,52.172638,49.596928,28273.264,131101,196.67561,449.86194,439.3877,13.6799965,247.0423,-168.63321,65.057526,95.54158,1,287,1
"8870",460,104,0.45751002,99818952,133623,360,2,4,133623,0.014510446,7.876894,0.031011393,27.784077,55.179325,8934.546,615732,62.478836,368.49637,358.02213,4.680001,757.77094,-6.290446,170.35872,59.320698,133623,0.44299957,11.935972,0.12056538,34.99933,50.68027,20515.31,46310,134.39609,428.3461,417.87186,6.1200013,67.96078,-16.899141,83.601776,117.903305,38,289,4
"8871",461,104,0.29439828,99512011,133918,360,2,4,133918,0.050307978,16.5605,0.04625838,54.687466,56.582943,39492.016,785005,261.2166,475.50076,465.02652,7.920002,742.7811,-215.13493,-368.82175,-107.12914,133918,0.2440903,11.162724,0.111627236,41.618946,53.39425,17943.322,73511,116.968124,418.70145,408.2272,6.4800014,-81.92466,-172.88159,-130.34492,-44.47681,1,295,0
"8872",462,104,0.15402478,99950639,134218,360,2,4,134218,0.039853692,14.433092,0.042202022,54.87638,57.087082,29997.236,752684,198.63744,455.70132,445.22708,7.560002,773.24994,-158.32114,-297.2672,-106.47987,134218,0.11417108,8.13328,0.057276618,26.99999,59.39896,9525.636,83433,59.832153,373.1088,362.63455,5.400001,-0.22447793,-201.17343,-157.20456,-93.39855,1,300,3
"8873",463,104,0.1567596,99604354,134526,360,2,4,134526,0.004895227,5.0584145,0.016584966,15.999999,70.59579,3684.608,752694,22.521671,304.72156,294.2473,5.040001,857.7913,-12.547387,-29.19916,-110.42464,134526,0.15186438,4.0537624,0.062365577,15.0192375,48.935482,2366.3508,15582,16.547432,272.83887,262.36462,4.3200006,105.10191,7.063405,16.572697,-42.94983,38,308,0
"8874",464,104,0.31711906,99430090,134807,360,2,4,134807,0.01045013,7.838692,0.021834796,30,67.66392,8848.094,846697,54.56608,367.7963,357.32205,4.680001,903.0736,-19.333094,-44.917706,-141.12318,134807,0.30666894,10.3479805,0.08412992,28,76.12873,15419.62,50281,84.05489,407.78787,397.31363,4.680001,54.863785,44.196346,-149.56868,-86.75971,38,281,26
"8875",465,104,0.14856762,134397058,135087,360,2,4,135087,0.006735365,7.0213437,0.0202929,24.99999,61.053444,7099.0947,1054003,47.306774,351.9394,341.46515,5.400001,1009.653,-113.94905,-24.26324,-118.03357,135087,0.14183225,7.0571113,0.07428538,29.999971,52.09195,7171.606,50564,48.33577,352.67108,342.19684,3.6000004,179.76779,57.81107,84.11024,-25.676447,38,280,20
"8876",466,104,0.18823636,98675051,135386,360,2,4,135386,0.004738532,6.460858,0.015382995,18.947388,59.245987,6010.9463,1268525,41.36828,339.95966,329.4854,5.400001,1111.8599,60.095623,-124.926506,-84.04204,135386,0.18349782,13.106757,0.06553379,40.006046,48.408802,24737.34,134810,172.88887,441.82034,431.3461,5.040001,247.57753,-29.928474,-212.54597,-52.024353,38,299,0
"8877",467,104,0.13006361,99929806,135677,360,2,4,135677,0.012515186,9.939216,0.026575442,31.99982,55.72438,14225.474,1136657,99.25613,401.98422,391.50998,4.3200006,1021.9262,-32.186314,197.17973,-195.40363,135677,0.11754842,8.145323,0.050908267,26.659105,52.30082,9553.865,81276,64.645035,373.32184,362.8476,3.6000004,146.55307,-157.75746,70.98335,-142.54218,38,291,16
