"","Id.Latido","Registro","Error","Time","Position","Frecuency","Channels","Order","C1_Position","C1_Error","C1_ErrorRMSE","C1_ErrorNRMSD","C1_ErrorAbsMax","C1_MDL","C1_FSS","C1_ESC","C1_VAR","C1_BIC","C1_AIC","C1_Sigma","C1_H0","C1_H1","C1_H2","C2_Position","C2_Error","C2_ErrorRMSE","C2_ErrorNRMSD","C2_ErrorAbsMax","C2_MDL","C2_FSS","C2_ESC","C2_VAR","C2_BIC","C2_AIC","C2_Sigma","C2_H0","C2_H1","C2_H2","Type"
"2912",2911,213,0.048061624,61376938,580766,360,2,3,580766,0.037631422,23.80541,0.038333993,77.99992,56.977776,81604.45,2168519,524.2972,523.4807,514.971,5.760001,1352.3198,-46.392303,-505.95834,580766,0.010430203,10.641547,0.025216937,44.266357,52.43005,16306.924,1563433,113.92518,407.53955,399.0299,3.9600005,-1189.8508,195.63596,-305.13522,1
"2913",2912,213,0.071654454,60868291,580973,360,2,3,580973,0.035670053,43.89978,0.056865,123.48303,57.18247,277515.47,7780069,1940.6672,600.4522,591.94257,14.759995,2002.0841,-1720.4741,-730.8771,580973,0.035984397,58.72419,0.06628013,174.57497,59.406334,496588.38,13800103,3390.421,637.36304,628.85333,15.479995,-2737.7751,2367.155,-452.4106,5
"2914",2913,213,0.12530561,61203246,581182,360,2,3,581182,0.060569692,30.10575,0.043255385,79.99918,54.594547,130515.27,2154795,850.8272,557.29236,548.7827,6.1200013,1203.9886,-148.81317,-743.33453,581182,0.06473591,19.768602,0.056001708,67.808464,70.87292,56274.863,869299,319.66187,496.72293,488.2133,3.6000004,-843.1397,166.98434,-272.49905,1
"2915",2914,213,0.09046114,61387209,581388,360,2,3,581388,0.023884274,32.828625,0.041190244,115.53366,51.551945,155191.48,6497643,1085.1857,568.4662,559.9565,11.879998,2197.6128,-765.344,-962.9103,581388,0.06657687,56.539513,0.07907624,201.2329,53.251907,460327.16,6914221,3037.337,648.0262,639.51654,10.799999,-2084.2405,1451.799,-46.005627,6
"2916",2915,213,0.030312985,61130060,581581,360,2,3,581581,0.012812013,13.716114,0.022671264,40.399216,54.074524,27090.975,2114498,184.34232,444.08752,435.57788,5.040001,1396.7642,63.41196,-363.91797,581581,0.017500972,13.655471,0.032513026,40.80924,60.554497,26851.953,1534312,169.12004,443.44946,434.93982,3.6000004,-1172.966,141.3805,-334.0998,1
"2917",2916,213,0.12757991,60890483,581781,360,2,3,581781,0.05437824,38.155754,0.052628625,144.61655,49.505028,209644.05,3855293,1461.0359,591.1986,582.6889,10.799999,1573.2993,-317.62057,-1034.164,581781,0.07320167,52.808258,0.07354911,173.9188,50.274025,401574.56,5485866,2749.3098,638.11383,629.6042,11.159999,-1920.5702,985.66547,651.28033,6
"2918",2917,213,0.058587752,61410879,581998,360,2,3,581998,0.03614659,23.587967,0.03520592,61.82255,52.33913,80120.47,2216543,542.61694,522.15936,513.64966,6.1200013,1318.5916,-46.195526,-628.9713,581998,0.022441162,13.10014,0.035890795,61.653923,53.887115,24712.365,1101207,166.23059,437.47095,428.9613,3.9600005,-979.90314,117.84609,-319.99515,1
"2919",2918,213,0.097462,61397446,582212,360,2,3,582212,0.0374704,33.074173,0.044040177,120.7069,52.9923,157521.73,4203898,1057.8982,570.83295,562.32324,8.640001,1806.387,-342.9706,-815.91254,582212,0.0599916,47.062943,0.064469784,167.28377,59.456818,318948.53,5316553,1981.5688,621.6272,613.11755,7.920002,-1932.3901,1121.1562,-80.49871,6
"2920",2919,213,0.028500825,60965157,582408,360,2,3,582408,0.014243348,14.447403,0.023880005,51.767803,51.844387,30056.754,2110231,209.85872,451.56738,443.05774,5.040001,1410.7101,-31.334587,-298.47873,582408,0.014257477,14.477834,0.031405278,48.309975,57.092346,30183.506,2117030,197.81819,451.87036,443.36072,3.9600005,-1385.857,67.863815,-402.04648,1
"2921",2920,213,0.10884299,61403874,582615,360,2,3,582615,0.038963236,45.09313,0.055261187,141.048,54.06473,292808.22,7514987,2047.3053,608.6818,600.1722,13.6799965,2017.4166,-1423.1637,-1061.515,582615,0.069879755,70.783905,0.07882395,244.1372,51.18688,721491.94,10324763,4907.9976,679.0491,670.53937,13.6799965,-2278.033,2100.7964,22.06803,5
"2922",2921,213,0.03807302,84140113,582816,360,2,3,582816,0.02500236,19.468622,0.029587572,55.999313,54.1301,54579.926,2182991,365.1384,494.52106,486.01138,6.1200013,1306.7427,-155.95894,-629.69104,582816,0.013070659,11.393067,0.029212993,55.83653,52.613506,18691.486,1430034,129.49109,417.366,408.85635,4.3200006,-1136.88,130.0559,-319.26715,1
"2923",2922,213,0.097265474,104900383,583016,360,2,3,583016,0.029822612,37.89542,0.04784775,120.59856,52.452038,206793.06,6934103,1445.8638,586.8,578.2903,12.959997,2145.4368,-1094.103,-962.9886,583016,0.067442864,67.27902,0.07593569,218.69576,51.364582,651811.3,9664645,4492.1675,670.9958,662.48615,14.039996,-2263.2727,1923.0938,438.3377,5
"2924",2923,213,0.0882976,60909619,583225,360,2,3,583225,0.038400274,24.418877,0.035544217,65.9999,53.896877,85864.55,2236040,570.11804,527.1446,518.6349,5.760001,1314.3303,-207.52798,-616.1517,583225,0.049897324,19.377443,0.051399052,65.816154,68.75346,54069.887,1083623,312.74884,493.84506,485.33542,3.9600005,-953.0473,223.082,-267.37308,1
"2925",2924,213,0.085297786,61043750,583424,360,2,3,583424,0.038019832,31.228094,0.04266133,106.96016,56.489906,140427.92,3693544,906.6071,562.56305,554.0534,7.2000017,1770.6011,16.86446,-646.3781,583424,0.047277953,37.46741,0.053220753,142.34529,60.362526,202148.19,4275739,1251.3212,588.79315,580.2835,6.1200013,-1865.3016,754.8443,-156.36592,6
"2926",2925,213,0.026497232,61949013,583629,360,2,3,583629,0.008170381,11.156428,0.017680552,29.99994,55.410187,17923.088,2193666,121.32802,414.34354,405.8339,5.400001,1392.5935,-166.27544,-456.9223,583629,0.01832685,15.50587,0.035240613,46.15471,53.677376,34622.207,1889152,234.64111,461.74875,453.2391,4.3200006,-1313.4579,223.49428,-281.79517,1
"2927",2926,213,0.089400545,60829198,583838,360,2,3,583838,0.026507664,34.651833,0.04369714,120.99083,51.696335,172907.9,6522940,1209.1234,575.6648,567.1551,12.239998,2142.779,-919.81213,-955.2359,583838,0.06289288,61.73837,0.07775613,222.60574,51.482864,548874.1,8727127,3716.3987,660.3244,651.8147,12.5999975,-2249.8137,1759.3593,145.75858,5
"2928",2927,213,0.07983525,61132787,584049,360,2,3,584049,0.06458842,31.267162,0.045779154,76.999344,55.020752,140779.5,2179640,912.2459,562.7431,554.23346,5.760001,1276.1117,-6.3770776,-640.5928,584049,0.015246831,11.6203985,0.030182853,49.757244,57.230675,19444.848,1275337,127.05742,420.211,411.70135,3.6000004,-1052.4099,120.494415,-365.79596,1
"2929",2928,213,0.08552021,61320950,584244,360,2,3,584244,0.039752617,31.969076,0.045090374,111.723145,53.290848,147171.14,3702175,983.26483,565.94,557.4303,7.920002,1738.1246,-22.281076,-730.3628,584244,0.045767594,37.83185,0.0540455,132.91765,60.833572,206099.81,4503182,1271.1656,590.1871,581.67737,6.1200013,-1905.5654,792.4196,-194.86908,5
"2930",2929,213,0.059059214,61280169,584444,360,2,3,584444,0.034837063,22.056452,0.035517637,72.999916,57.560146,70054.13,2010908,448.15622,512.4924,503.98276,5.760001,1277.7961,-88.25347,-547.99817,584444,0.02422215,15.716924,0.036894187,51.2414,51.70906,35571.125,1468537,245.31465,463.69556,455.18588,3.9600005,-1137.401,239.8352,-285.94336,1
"2931",2930,213,0.13528408,61064805,584612,360,2,3,584612,0.09918326,63.82806,0.11277042,185.46944,63.52146,586659.06,5914900,3988.5293,640.34406,631.8344,15.119995,1083.6442,1472.438,1409.2136,584612,0.03610082,51.628777,0.07024323,151.08476,61.12403,383836.4,10632346,2650.3428,616.26996,607.7603,14.039996,-1999.0872,-2200.7078,-1187.0327,5
"2932",2931,213,0.105852604,61355101,584764,360,2,3,584764,0.097445056,34.211708,0.06394712,103.674164,48.638824,168543.5,1729626,1164.1118,575.70233,567.1926,9.000001,1061.9686,-514.67505,-410.38422,584764,0.008407552,19.046856,0.03764201,47.60959,54.092575,52240.71,6213546,365.3095,489.41373,480.90408,15.119995,-2478.0186,-44.80725,136.83102,5
"2933",2932,213,0.034875747,60828026,585070,360,2,3,585070,0.021851663,19.493322,0.029490653,56.998573,56.353096,54718.508,2504089,358.10715,494.7036,486.19397,6.1200013,1455.3038,-82.48818,-569.78723,585070,0.013024084,11.29832,0.029576754,49.985195,53.930923,18381.893,1411377,125.25156,416.16345,407.65378,4.3200006,-1125.3336,169.59184,-312.8226,1
"2934",2933,213,0.10947494,61342067,585271,360,2,3,585271,0.09079493,33.903835,0.05390117,106.99817,59.052483,165523.69,1823050,1023.7902,574.4013,565.89166,6.1200013,1067.4305,-118.27267,-710.0208,585271,0.018680017,12.803667,0.031692244,55.92323,53.692017,23606.48,1263729,159.88054,434.17462,425.66498,3.9600005,-1063.0272,212.39384,-254.92116,1
"2935",2934,213,0.08396291,61340936,585473,360,2,3,585473,0.07156889,28.142542,0.046439838,77.9993,54.216476,114048.39,1593547,743.64716,547.5819,539.07227,6.1200013,1024.5352,-38.30869,-654.49133,585473,0.0123940185,11.670827,0.027655987,53.944374,52.80597,19613.98,1582536,135.73267,420.83453,412.3249,3.6000004,-1176.1875,84.422325,-415.18402,1
"2936",2935,213,0.06720692,61154773,585679,360,2,3,585679,0.050338473,26.044193,0.03875624,75.99925,58.628418,97675.21,1940369,613.6844,536.4237,527.91406,5.760001,1148.305,-236.00919,-684.38873,585679,0.01686845,11.505232,0.02988372,58.798546,52.990036,19061.332,1129999,130.55475,418.77673,410.2671,3.9600005,-990.1528,205.7722,-296.9731,1
"2937",2936,213,0.05794188,60883739,585883,360,2,3,585883,0.04275089,26.06801,0.040478278,74.99992,57.9079,97853.92,2288933,621.17926,536.55536,528.04565,5.760001,1380.346,56.565636,-531.5301,585883,0.015190988,15.937925,0.02665205,76.768555,51.760727,36578.516,2407909,255.23524,465.70627,457.19662,3.2400002,-1494.445,37.611355,-369.52692,1
"2938",2937,213,0.07076975,65408395,586079,360,2,3,586079,0.051552135,27.170523,0.044323854,83.999374,58.255394,106306.17,2062110,669.9793,542.5204,534.0107,6.1200013,1266.5652,-139.96735,-576.2169,586079,0.019217616,14.839556,0.034916602,50.554493,53.766293,31710.586,1650079,214.42592,455.42392,446.91428,4.3200006,-1219.66,245.64209,-265.4392,1
"2939",2938,213,0.08561412,60810101,586280,360,2,3,586280,0.030473175,38.69389,0.050448358,119.37055,57.973454,215599.27,7075051,1506.8776,581.5282,573.01855,14.399996,1997.9309,-1452.4468,-870.7031,586280,0.05514095,66.461006,0.07239761,223.775,52.690987,636057.4,11535118,4355.543,666.6513,658.1416,14.759995,-2411.9268,2253.6064,-54.143276,5
"2940",2939,213,0.080603376,88710865,586495,360,2,3,586495,0.067322806,31.553272,0.04751999,77.99643,51.25525,143367.69,2129556,968.316,564.0548,555.5451,6.4800014,1242.2278,-88.29307,-659.7447,586495,0.013280569,11.53515,0.02965334,49.990845,54.172695,19160.594,1442754,130.10483,419.1507,410.64105,4.3200006,-1145.9646,147.01616,-297.90152,1
"2941",2940,213,0.05987539,61250267,586699,360,2,3,586699,0.0445863,25.220404,0.039968945,81.999306,58.71133,91593.91,2054306,576.42267,531.79535,523.28564,6.1200013,1237.5726,-209.51654,-622.277,586699,0.015289092,12.656836,0.031021656,45.08035,51.735634,23068.152,1508798,160.9895,432.5137,424.00406,4.3200006,-1163.3022,253.87483,-260.778,1
"2942",2941,213,0.04433541,61448171,586903,360,2,3,586903,0.02911216,19.507647,0.032084946,58.82407,56.641308,54798.953,1882339,355.2751,494.8094,486.29974,5.760001,1232.4708,-157.81183,-532.58826,586903,0.015223248,13.0612135,0.03080475,41.399902,51.61493,24565.725,1613698,171.73535,437.04245,428.53278,3.9600005,-1205.243,211.15793,-303.20587,1
"2943",2942,213,0.07691997,61037095,587087,360,2,3,587087,0.031353265,37.92533,0.048128594,140.31813,71.51604,207119.64,6605999,1438.9329,560.9172,552.40753,15.119995,1734.3807,-1541.001,-1008.02856,587087,0.045566704,64.21158,0.06987114,190.4878,54.288536,593730.3,13029916,4030.949,659.16766,650.658,15.119995,-2813.3313,2109.0818,-270.4219,5
"2944",2943,213,0.14901212,61191469,587315,360,2,3,587315,0.09518771,37.29904,0.05437178,108.99549,54.60247,200335.48,2104636,1292.4117,588.1446,579.63495,6.4800014,1102.7277,-86.90789,-825.06915,587315,0.053824414,19.530857,0.051532604,56.630997,51.325317,54929.43,1020530,372.873,494.98047,486.47083,8.280002,-866.54236,43.11035,461.35294,1
"2945",2944,213,0.073330514,60822685,587513,360,2,3,587513,0.061797462,28.918056,0.046417426,92.99933,56.19158,120420.58,1948633,771.65967,551.4964,542.9867,6.1200013,1194.2959,-50.021664,-631.95514,587513,0.0115330545,10.331468,0.025384441,45.41937,52.21662,15370.447,1332730,107.396645,403.28125,394.7716,3.6000004,-1091.4081,147.49026,-323.16376,1
"2946",2945,213,0.064215004,61268181,587715,360,2,3,587715,0.05571653,26.009674,0.0429912,76.999916,52.48971,97416.45,1748430,651.51,536.2327,527.7231,5.760001,1168.3729,-108.18869,-523.65424,587715,0.008498479,10.242648,0.023438554,43.379658,52.77791,15107.304,1777648,105.6361,402.03793,393.5283,3.6000004,-1253.0894,74.325966,-432.18427,1
"2947",2946,213,0.06334522,61455874,587929,360,2,3,587929,0.045342438,26.562477,0.039005104,75.99603,52.972137,101601.38,2240757,679.115,539.2612,530.7515,6.4800014,1261.608,-220.47208,-706.3226,587929,0.018002784,12.50947,0.033993125,57.751213,53.901768,22534.104,1251701,152.36931,430.82724,422.3176,4.3200006,-1051.5833,161.17445,-312.0306,1
"2948",2947,213,0.0399353,61007571,588139,360,2,3,588139,0.029210871,21.157494,0.03254999,65.99846,56.52838,64460.098,2206716,418.3805,506.50043,497.99078,6.1200013,1326.5046,-150.76508,-599.9253,588139,0.010724425,10.692028,0.026335044,47.26465,52.392975,16462.004,1535001,114.97959,408.22104,399.7114,3.9600005,-1155.1604,153.77678,-400.61957,1
"2949",2948,213,0.0542185,60966101,588338,360,2,3,588338,0.0385893,24.324524,0.037537847,81.999306,56.350456,85202.27,2207925,550.6888,526.5871,518.07745,6.1200013,1300.1923,-201.61113,-625.76074,588338,0.015629204,12.801707,0.030626094,43.349472,55.152313,23599.254,1509946,157.75993,434.1526,425.6429,3.9600005,-1160.4153,226.94249,-297.12054,1
"2950",2949,213,0.054846324,61924024,588535,360,2,3,588535,0.042418405,24.30836,0.03946162,82.99999,56.851086,85089.07,2005947,545.99884,526.4914,517.9817,5.400001,1294.1245,-72.500145,-490.7581,588535,0.0124279205,11.234608,0.026187897,46.552265,52.0734,18175.162,1462446,126.97978,415.34912,406.83945,3.6000004,-1143.764,173.36652,-325.60583,1
"2951",2950,213,0.07279132,60906056,588734,360,2,3,588734,0.062070224,28.359695,0.044173982,91.99925,54.321995,115815.22,1865874,756.8005,548.6888,540.17914,6.1200013,1114.9218,-256.72696,-664.15295,588734,0.0107211005,10.745875,0.026019068,50.592163,53.686615,16628.234,1550982,114.20995,408.94443,400.43478,3.9600005,-1183.9618,138.14917,-336.90234,1
"2952",2951,213,0.098240584,60967591,588940,360,2,3,588940,0.028287675,38.562035,0.04772529,120.76293,52.446148,214132.4,7569813,1496.1449,589.2817,580.77203,12.959997,2290.1113,-1046.6317,-1007.7868,588940,0.06995291,66.28412,0.08034439,239.05463,50.947685,632676.1,9044314,4324.9927,670.0963,661.5866,13.319997,-2268.4526,1782.6855,296.30118,5
"2953",2952,213,0.045073714,61559481,589149,360,2,3,589149,0.03171357,22.56112,0.033573095,65.99981,57.70928,73296.59,2311206,469.11414,515.7501,507.24045,5.400001,1397.6039,-43.761963,-531.69366,589149,0.013360144,10.920443,0.02771686,42.488422,54.258896,17172.875,1285381,116.46994,411.26492,402.75528,3.6000004,-1065.4702,159.96329,-327.70926,1
"2954",2953,213,0.100333534,64818241,589342,360,2,3,589342,0.09243727,35.794918,0.05736365,114.992325,56.174175,184503.77,1995989,1172.2114,582.2173,573.70764,6.4800014,1164.2634,-11.720173,-675.1588,589342,0.007896268,9.289547,0.022712829,35.30298,52.943047,12426.577,1573728,86.87209,387.9734,379.46375,3.6000004,-1173.5677,114.91941,-413.3204,1
"2955",2954,213,0.02234846,61366607,589544,360,2,3,589544,0.010827467,12.463655,0.020038031,36.1973,56.15422,22369.352,2065982,149.09181,430.2989,421.78925,5.400001,1345.6549,-108.133194,-470.24728,589544,0.011520992,11.791257,0.026737545,43.78489,52.64875,20020.857,1737772,139.09868,422.31287,413.80322,3.9600005,-1255.6274,193.70879,-321.91287,1
"2956",2955,213,0.06845349,60719237,589735,360,2,3,589735,0.029234758,38.137356,0.04639581,142.43333,76.41059,209441.95,7164142,1451.1882,556.3657,547.856,15.479995,1908.5833,-1518.8748,-1002.5112,589735,0.03921873,63.28841,0.069092155,186.5526,55.538612,576780.94,14706772,3896.1953,654.99054,646.48083,15.119995,-3112.2637,2057.1174,-460.51706,5
"2957",2956,213,0.07811113,94916579,589963,360,2,3,589963,0.05032254,27.701971,0.04003175,70.9999,53.076843,110505.48,2195944,735.86536,545.30975,536.8001,5.760001,1295.6033,-100.18701,-629.93146,589963,0.027788587,15.059567,0.037743278,73.597664,52.548412,32657.842,1175225,222.07803,457.5432,449.03357,3.6000004,-1001.60254,122.16241,-352.75516,1
"2958",2957,213,0.06390388,61483574,590170,360,2,3,590170,0.040777545,24.888206,0.037766624,63.999348,54.472927,89196.88,2187402,587.5816,529.886,521.37634,6.1200013,1309.8759,-42.059666,-616.978,590170,0.023126338,16.579664,0.042080365,43.36733,69.122284,39583.48,1711619,230.97156,471.39075,462.8811,4.3200006,-1242.0509,121.22711,-338.59872,1
"2959",2958,213,0.12690432,60890492,590363,360,2,3,590363,0.11365006,38.137096,0.060824715,113.9999,58.92053,209439.11,1842842,1291.1484,591.34424,582.8346,5.760001,1086.4318,24.276167,-672.6656,590363,0.013254263,12.281355,0.027413739,50.287365,52.911377,21719.762,1638700,149.84012,428.1771,419.66745,3.2400002,-1191.1183,72.80257,-439.2228,1
"2960",2959,213,0.050689306,61411265,590564,360,2,3,590564,0.041874774,24.352768,0.038716644,71.983444,53.74837,85400.25,2039420,566.828,526.7542,518.2445,6.1200013,1263.9762,-164.10892,-573.9786,590564,0.008814532,10.761484,0.02434725,52.84669,53.926594,16676.574,1891941,114.76825,409.15344,400.6438,3.9600005,-1296.1978,115.284386,-426.43314,1
"2961",2960,213,0.061336115,61200680,590777,360,2,3,590777,0.046988748,24.801125,0.03987319,66.99935,53.680534,88573.79,1885000,586.7352,529.3813,520.8716,6.1200013,1194.8926,-112.00617,-596.7513,590777,0.014347369,11.787692,0.027670639,56.42876,52.62391,20008.754,1394594,138.26048,422.26932,413.75967,3.9600005,-1129.5198,-110.997574,-294.02383,1
"2962",2961,213,0.040379155,61253494,590987,360,2,3,590987,0.027826937,20.849628,0.03197796,66.99631,58.012417,62597.81,2249540,400.5013,504.38965,495.88,6.1200013,1329.0521,-211.89745,-612.91327,590987,0.012552219,12.327642,0.029562691,48.310894,52.010674,21883.791,1743420,152.97713,428.7188,420.20917,4.3200006,-1251.6854,191.16544,-343.9124,1
"2963",2962,213,0.08734159,61490155,591157,360,2,3,591157,0.06737758,58.73756,0.07530457,188.47256,51.321735,496814.53,7373588,3352.245,653.53644,645.02673,9.000001,2529.9863,641.4163,254.02025,591157,0.01996401,38.776783,0.048050538,136.4259,52.218708,216523.98,10845716,1491.034,593.73956,585.22986,7.560002,-3072.1445,449.79236,-994.38763,5
"2964",2963,213,0.1569547,61453886,591388,360,2,3,591388,0.077697724,32.88424,0.047866434,75.9999,53.1614,155717.73,2004148,1025.1428,570.00433,561.4946,5.760001,1182.6931,-52.18666,-668.53864,591388,0.07925698,23.422125,0.061314464,72.61238,50.676327,78997.81,996730,535.0785,521.14325,512.63354,8.280002,-826.87134,42.705353,481.86343,1
"2965",2964,213,0.063239515,60794662,591592,360,2,3,591592,0.04301703,25.606258,0.037600968,79.999245,54.748543,94417.99,2194898,619.3195,533.98175,525.4721,6.1200013,1259.5092,-250.87852,-671.6971,591592,0.020222483,13.225886,0.03435295,58.99254,62.957825,25189.064,1245597,154.75528,438.8466,430.33694,3.9600005,-1045.8387,171.3634,-311.87286,1
"2966",2965,213,0.061490953,61459248,591789,360,2,3,591789,0.050794277,27.589268,0.041116644,84.99819,57.29668,109608.16,2157884,697.51636,544.7227,536.2131,6.1200013,1239.7306,-155.74352,-697.9164,591789,0.010696677,10.863886,0.025804956,48.275303,52.742603,16995.457,1588854,118.16831,410.5172,402.00757,3.9600005,-1190.2924,179.37016,-350.55475,1
"2967",2966,213,0.024999103,61483266,591990,360,2,3,591990,0.017944437,15.514849,0.025858082,44.535477,54.59794,34662.316,1931647,232.46219,461.8321,453.32245,6.1200013,1264.3467,-75.70249,-540.9999,591990,0.007054666,10.108547,0.02241363,40.689167,53.174187,14714.3125,2085756,102.85936,400.14017,391.63052,3.9600005,-1369.6708,105.52582,-428.84494,1
"2968",2967,213,0.044296,60879882,592193,360,2,3,592193,0.030750122,21.028603,0.031813316,57.25621,54.778664,63677.105,2070792,420.78476,505.62048,497.11084,5.760001,1272.4677,-189.79924,-593.22565,592193,0.013545878,10.855614,0.027834907,54.08651,54.22158,16969.586,1252749,115.10421,410.4075,401.89786,3.9600005,-1052.914,159.48297,-318.93033,1
