Id.Latido,Registro,Error,Time,Type,RR1,RR
8152,113,0.116987,8.152,1,393,0
8153,116,0.024588,8.153,1,267,12
8154,209,0.035103,8.154,1,234,0
8155,208,0.045268,8.155,5,163,134
8156,210,0.093482,8.156,1,246,21
8157,230,0.055257,8.157,1,259,0
8158,228,0.120231,8.158,1,308,0
8159,118,0.108816,8.159,3,294,7
8160,215,0.011253,8.16,1,182,8
8161,202,0.00944,8.161,1,394,24
8162,118,0.113357,8.162,3,282,0
8163,107,0.314043,8.163,12,295,6
8164,215,0.280901,8.164,1,187,2
8165,111,0.095293,8.165,2,305,3
8166,104,0.208601,8.166,38,317,0
8167,233,0.249029,8.167,5,140,213
8168,213,0.055817,8.168,1,201,0
8169,107,0.320326,8.169,12,301,0
8170,205,0.167224,8.17,1,251,13
8171,212,0.198603,8.171,1,238,4
8172,231,0.145856,8.172,3,358,0
8173,212,0.213312,8.173,3,243,2
8174,214,0.027898,8.174,2,261,158
8175,233,0.082809,8.175,1,204,0
8176,109,0.011821,8.176,2,272,0
8177,217,0.197613,8.177,12,283,37
8178,203,0.185864,8.178,1,219,0
8179,207,0.237844,8.179,2,272,3
8180,205,0.182574,8.18,1,269,0
8181,111,0.082838,8.181,2,286,0
8182,207,0.074649,8.182,31,105,0
8183,212,0.216259,8.183,1,251,16
8184,210,0.074955,8.184,1,261,0
8185,213,0.05645,8.185,1,195,0
8186,200,0.361391,8.186,1,222,0
8187,230,0.068767,8.187,1,285,0
8188,223,0.050358,8.188,5,179,262
8189,212,0.185065,8.189,3,258,0
8190,114,0.236118,8.19,1,390,0
8191,201,0.021421,8.191,4,184,906
8192,222,0.083671,8.192,1,257,0
8193,212,0.232612,8.193,3,208,0
8194,116,0.043194,8.194,1,272,0
8195,118,0.094225,8.195,3,307,0
8196,119,0.037353,8.196,1,320,30
8197,234,0.105923,8.197,1,241,0
8198,208,0.04304,8.198,5,208,111
8199,232,0.275945,8.199,8,255,1
8200,231,0.072114,8.2,1,583,71
8201,113,0.117453,8.201,1,346,60
8202,112,0.342724,8.202,1,253,17
8203,212,0.383149,8.203,1,243,5
8204,210,0.800277,8.204,1,250,0
8205,200,0.057587,8.205,1,276,0
8206,214,0.039704,8.206,2,303,0
8207,209,0.082738,8.207,1,207,27
8208,207,0.018674,8.208,2,361,0
8209,230,0.048529,8.209,1,357,2
8210,107,0.350708,8.21,12,307,10
8211,202,0.0523,8.211,1,387,0
8212,100,0.151136,8.212,1,286,0
8213,215,0.035488,8.213,1,191,0
8214,106,0.249591,8.214,1,371,22
8215,234,0.152327,8.215,1,225,1
8216,202,0.024359,8.216,1,412,0
8217,100,0.028052,8.217,8,236,185
8218,118,0.099981,8.218,3,283,17
8219,209,0.037047,8.219,1,209,29
8220,205,0.179907,8.22,1,249,0
8221,230,0.058702,8.221,1,279,3
8222,230,0.089847,8.222,1,260,3
8223,215,0.038368,8.223,1,207,0
8224,104,0.477369,8.224,12,288,2
8225,111,0.127548,8.225,2,314,0
8226,228,0.076999,8.226,1,304,0
8227,116,0.029812,8.227,1,268,2
8228,232,0.176527,8.228,8,266,494
8229,223,0.020044,8.229,1,240,18
8230,222,0.18996,8.23,8,205,184
8231,214,0.050055,8.231,2,282,1
8232,104,0.397984,8.232,12,282,9
8233,107,0.401638,8.233,12,299,7
8234,101,0.103323,8.234,1,356,2
8235,230,0.105225,8.235,1,279,0
8236,207,0.046834,8.236,2,332,5
8237,104,0.523219,8.237,12,295,15
8238,213,0.019688,8.238,1,198,16
8239,105,0.124454,8.239,1,263,0
8240,212,0.312973,8.24,1,244,0
8241,117,0.00734,8.241,1,436,0
8242,123,0.032791,8.242,1,364,0
8243,209,0.109898,8.243,1,225,0
8244,109,0.014755,8.244,2,260,10
8245,115,0.065804,8.245,1,352,11
8246,219,0.030359,8.246,1,302,0
8247,214,0.041239,8.247,2,292,8
8248,223,0.008503,8.248,1,259,38
8249,101,0.291432,8.249,1,355,15
8250,107,0.384865,8.25,12,322,0
8251,208,0.056643,8.251,5,193,93
8252,108,0.065672,8.252,1,336,41
8253,112,0.213426,8.253,1,254,22
8254,112,0.201297,8.254,1,250,0
8255,209,0.055169,8.255,1,223,0
8256,105,0.145588,8.256,1,271,89
8257,217,0.173169,8.257,12,282,16
8258,208,0.040845,8.258,5,168,111
8259,107,0.333936,8.259,12,325,0
8260,215,0.022486,8.26,1,206,0
8261,112,0.283185,8.261,1,258,0
8262,215,0.030938,8.262,1,211,0
8263,117,0.015257,8.263,1,410,29
8264,219,0.046956,8.264,1,452,0
8265,232,0.315913,8.265,3,700,0
8266,203,0.041318,8.266,1,192,75
8267,222,0.271743,8.267,1,301,12
8268,124,0.592399,8.268,3,400,0
8269,108,0.074387,8.269,1,376,0
8270,221,0.05681,8.27,1,279,0
8271,111,0.148097,8.271,2,291,2
8272,102,0.230433,8.272,12,284,26
8273,115,0.048884,8.273,1,390,0
8274,123,0.027415,8.274,1,437,56
8275,117,0.012788,8.275,1,446,0
8276,105,0.097333,8.276,1,250,10
8277,109,0.014827,8.277,2,260,0
8278,234,0.105278,8.278,1,231,19
8279,122,0.071534,8.279,1,264,1
8280,233,0.048772,8.28,1,210,0
8281,209,0.151646,8.281,1,215,20
8282,219,0.04755,8.282,1,325,0
8283,203,0.033781,8.283,1,222,0
8284,203,0.183619,8.284,5,124,30
8285,108,0.064599,8.285,1,380,0
8286,200,0.073433,8.286,1,222,99
8287,116,0.037976,8.287,1,261,16
8288,105,0.169382,8.288,1,262,12
8289,106,0.456545,8.289,1,470,0
8290,232,0.225824,8.29,8,260,445
8291,213,0.049975,8.291,1,194,0
8292,107,0.332289,8.292,12,308,0
8293,231,0.136103,8.293,3,321,34
8294,223,0.04725,8.294,5,168,227
8295,232,0.204286,8.295,3,705,0
8296,232,0.168178,8.296,3,539,134
8297,100,0.046066,8.297,1,281,16
8298,222,0.065546,8.298,8,148,134
8299,203,0.079373,8.299,1,387,0
8300,111,0.118947,8.3,2,320,6
8301,203,0.034068,8.301,5,151,516
8302,117,0.026566,8.302,1,412,45
8303,208,0.210341,8.303,1,215,0
8304,209,0.070871,8.304,1,220,13
8305,205,0.125098,8.305,1,234,53
8306,213,0.082248,8.306,1,192,13
8307,219,0.041059,8.307,1,275,147
8308,221,0.031334,8.308,5,161,331
8309,223,0.010439,8.309,1,257,0
8310,107,0.377041,8.31,12,307,0
8311,232,0.346102,8.311,3,657,0
8312,202,0.009622,8.312,1,382,0
8313,215,0.044616,8.313,1,183,0
8314,112,0.28295,8.314,1,257,0
8315,213,0.037115,8.315,1,196,1
8316,208,0.532476,8.316,1,207,0
8317,233,0.049741,8.317,1,282,0
8318,117,0.110632,8.318,1,424,15
8319,115,0.153514,8.319,1,290,15
8320,213,0.19169,8.32,8,141,163
8321,230,0.042141,8.321,1,343,0
8322,215,0.075423,8.322,1,198,10
8323,221,0.016225,8.323,1,245,29
8324,104,0.559249,8.324,12,290,0
8325,234,0.093073,8.325,1,237,8
8326,208,0.387982,8.326,1,322,0
8327,124,0.564879,8.327,3,416,30
8328,209,0.138333,8.328,8,173,152
8329,113,0.069894,8.329,1,411,0
8330,101,0.346051,8.33,1,329,0
8331,205,0.174889,8.331,1,242,0
8332,119,0.061584,8.332,1,486,0
8333,105,0.131406,8.333,1,252,16
8334,107,0.381549,8.334,12,309,4
8335,124,0.641733,8.335,3,386,26
8336,223,0.014141,8.336,1,242,16
8337,122,0.072726,8.337,1,258,13
8338,205,0.100851,8.338,1,234,0
8339,107,0.344873,8.339,12,303,7
8340,103,0.017182,8.34,1,320,0
8341,212,0.186189,8.341,3,242,4
8342,112,0.188374,8.342,1,245,4
8343,221,0.194598,8.343,1,338,0
8344,114,0.252729,8.344,1,293,46
8345,102,0.239872,8.345,12,301,6
8346,111,0.113571,8.346,2,307,14
8347,220,0.095517,8.347,1,302,10
8348,221,0.082589,8.348,1,256,93
8349,121,0.017138,8.349,1,374,4
8350,223,0.011216,8.35,1,252,14
8351,112,0.229158,8.351,1,259,10
8352,107,0.348573,8.352,12,314,0
8353,212,0.187518,8.353,3,234,8
8354,118,0.065878,8.354,3,307,0
8355,223,0.050956,8.355,5,228,45
8356,212,0.209199,8.356,3,229,11
8357,209,0.3245,8.357,1,204,17
8358,114,0.359141,8.358,1,372,0
8359,233,0.042268,8.359,1,281,0
8360,101,0.260673,8.36,1,337,14
8361,234,0.165753,8.361,1,223,7
8362,221,0.044753,8.362,5,181,223
8363,111,0.250746,8.363,2,303,0
8364,208,0.145359,8.364,1,293,0
8365,203,0.024116,8.365,1,281,0
8366,104,0.403466,8.366,12,301,0
8367,217,0.174562,8.367,12,300,47
8368,108,0.045667,8.368,1,409,0
8369,107,0.319482,8.369,12,315,0
8370,101,0.352299,8.37,1,351,3
8371,222,0.429672,8.371,1,181,216
8372,119,0.021885,8.372,1,325,0
8373,200,0.065039,8.373,5,202,305
8374,215,0.031208,8.374,1,202,0
8375,115,0.113235,8.375,1,332,39
8376,117,0.02576,8.376,1,436,24
8377,105,0.115799,8.377,1,267,0
8378,104,0.667996,8.378,12,278,19
8379,209,0.368422,8.379,1,231,0
8380,217,0.190339,8.38,12,294,26
8381,203,0.087017,8.381,1,138,183
8382,212,0.197094,8.382,1,239,7
8383,101,0.434579,8.383,1,346,0
8384,111,0.088871,8.384,2,295,2
8385,201,0.206921,8.385,5,366,0
8386,215,0.040501,8.386,1,186,0
8387,103,0.224824,8.387,1,334,0
8388,215,0.110244,8.388,1,192,0
8389,118,0.107885,8.389,3,323,229
8390,214,0.050151,8.39,5,185,490
8391,113,0.149759,8.391,1,330,61
8392,205,0.0979,8.392,1,217,7
8393,101,0.263316,8.393,1,329,0
8394,208,0.045652,8.394,5,163,148
8395,232,0.230353,8.395,8,267,0
8396,104,0.579635,8.396,12,296,0
8397,117,0.013401,8.397,1,438,0
8398,115,0.055352,8.398,1,372,54
8399,114,0.070203,8.399,1,379,0
8400,105,0.081855,8.4,1,267,0
8401,208,0.03983,8.401,5,161,180
8402,109,0.010064,8.402,2,261,0
8403,123,0.017945,8.403,1,470,0
8404,213,0.087838,8.404,5,177,60
8405,209,0.250718,8.405,1,219,0
8406,222,0.153354,8.406,1,198,86
8407,230,0.057545,8.407,1,267,10
8408,210,0.076313,8.408,1,232,0
8409,123,0.039065,8.409,1,459,0
8410,209,0.164507,8.41,1,233,0
8411,223,0.02953,8.411,5,227,81
8412,233,0.297106,8.412,5,129,246
8413,119,0.030795,8.413,5,190,421
8414,123,0.026297,8.414,1,436,0
8415,222,0.07958,8.415,1,404,0
8416,230,0.065453,8.416,1,287,14
8417,222,0.147238,8.417,1,154,155
8418,107,0.364989,8.418,12,298,12
8419,203,0.087979,8.419,5,130,70
8420,233,0.0368,8.42,1,210,0
8421,210,0.03907,8.421,1,278,7
8422,103,0.161033,8.422,1,331,0
8423,122,0.050269,8.423,1,258,19
8424,230,0.115419,8.424,1,274,0
8425,221,0.035781,8.425,1,449,0
8426,106,0.429442,8.426,1,341,49
8427,217,0.070885,8.427,1,292,0
8428,234,0.091158,8.428,1,239,0
8429,232,0.230787,8.429,8,260,376
8430,223,0.009631,8.43,1,263,0
8431,101,0.100051,8.431,1,347,27
8432,223,0.007415,8.432,1,252,0
8433,205,0.146803,8.433,1,245,14
8434,205,0.072092,8.434,1,237,0
8435,121,0.010219,8.435,1,338,4
8436,104,0.422772,8.436,12,292,3
8437,212,0.294555,8.437,1,251,0
8438,208,0.057505,8.438,5,185,0
8439,116,0.033017,8.439,1,270,0
8440,200,0.037395,8.44,1,348,0
8441,103,0.07261,8.441,1,346,0
8442,100,0.053812,8.442,1,283,31
8443,203,0.068014,8.443,1,172,83
8444,118,0.07504,8.444,3,248,4
8445,230,0.161378,8.445,1,295,0
8446,209,0.107044,8.446,8,128,7
8447,209,0.131576,8.447,1,228,12
8448,124,0.522917,8.448,3,453,0
8449,112,0.323174,8.449,1,253,0
8450,207,0.046896,8.45,2,260,30
8451,121,0.00878,8.451,1,287,0
8452,103,0.229657,8.452,1,314,7
8453,222,0.064775,8.453,1,341,0
8454,115,0.063872,8.454,1,310,33
8455,111,0.073628,8.455,2,301,25
8456,118,0.103751,8.456,3,298,3
8457,108,0.085983,8.457,1,377,0
8458,213,0.039455,8.458,1,203,1
8459,104,0.440561,8.459,12,291,17
8460,210,0.031422,8.46,1,223,0
8461,113,0.136996,8.461,1,406,0
8462,104,0.543053,8.462,12,280,20
8463,109,0.012188,8.463,2,314,0
8464,213,0.070874,8.464,1,197,0
8465,123,0.041207,8.465,1,478,0
8466,230,0.105095,8.466,1,260,8
8467,208,0.168869,8.467,1,262,0
8468,222,0.111354,8.468,1,335,0
8469,221,0.064544,8.469,5,174,201
8470,220,0.048974,8.47,1,335,2
8471,209,0.253459,8.471,1,191,88
8472,101,0.145117,8.472,1,362,1
8473,107,0.402806,8.473,12,298,4
8474,205,0.161816,8.474,1,232,18
8475,201,0.018489,8.475,1,423,27
8476,107,0.367311,8.476,12,298,9
8477,201,0.013654,8.477,1,272,330
8478,220,0.050693,8.478,1,357,0
8479,232,0.359398,8.479,8,247,424
8480,111,0.124267,8.48,2,303,0
8481,209,0.174923,8.481,1,227,12
8482,222,0.356799,8.482,1,260,129
8483,228,0.055199,8.483,1,324,26
8484,234,0.118527,8.484,1,238,0
8485,207,0.098571,8.485,31,105,75
8486,108,0.179476,8.486,1,293,13
8487,122,0.05571,8.487,1,276,5
8488,200,0.060898,8.488,5,210,215
8489,113,0.085786,8.489,1,298,0
8490,219,0.048765,8.49,1,286,0
8491,104,0.520001,8.491,12,283,6
8492,212,0.192265,8.492,3,251,0
8493,116,0.019556,8.493,1,285,0
8494,119,0.03175,8.494,1,325,0
8495,111,0.069283,8.495,2,330,0
8496,112,0.208157,8.496,1,255,11
8497,212,0.214694,8.497,3,249,0
8498,217,0.03984,8.498,1,345,0
8499,217,0.209336,8.499,12,299,16
8500,108,0.065595,8.5,1,383,35
8501,212,0.372103,8.501,1,243,22
8502,108,0.050095,8.502,1,391,0
8503,223,0.013418,8.503,1,256,19
8504,111,0.077886,8.504,2,297,7
8505,102,0.263751,8.505,12,298,10
8506,124,0.317034,8.506,3,382,3
8507,105,0.085662,8.507,1,244,0
8508,115,0.09983,8.508,1,326,16
8509,212,0.136251,8.509,3,240,6
8510,124,0.528027,8.51,3,417,0
8511,215,0.01452,8.511,1,179,16
8512,105,0.084904,8.512,1,261,0
8513,214,0.0457,8.513,2,244,47
8514,231,0.118286,8.514,1,607,0
8515,234,0.084024,8.515,1,235,0
8516,233,0.060607,8.516,1,209,0
8517,215,0.022122,8.517,1,184,4
8518,233,0.044337,8.518,1,210,0
8519,210,0.048091,8.519,1,260,0
8520,213,0.068691,8.52,1,202,0
8521,202,0.012274,8.521,1,422,0
8522,122,0.094472,8.522,1,253,0
8523,113,0.141545,8.523,1,378,0
8524,100,0.034106,8.524,1,307,0
8525,212,0.191263,8.525,3,230,0
8526,208,0.014248,8.526,1,234,0
8527,105,0.083346,8.527,1,263,10
8528,219,0.03845,8.528,1,246,17
8529,112,0.346516,8.529,1,257,5
8530,215,0.041922,8.53,1,178,0
8531,100,0.052307,8.531,1,305,0
8532,202,0.028832,8.532,1,302,0
8533,123,0.038008,8.533,1,455,58
8534,109,0.010783,8.534,2,260,1
8535,200,0.085084,8.535,1,280,0
8536,113,0.155533,8.536,1,369,30
8537,202,0.03255,8.537,1,367,0
8538,107,0.398289,8.538,12,301,8
8539,200,0.043373,8.539,5,198,419
8540,106,0.254822,8.54,1,343,0
8541,202,0.022209,8.541,1,375,6
8542,121,0.027562,8.542,1,365,8
8543,105,0.120177,8.543,1,269,0
8544,109,0.015767,8.544,2,254,40
8545,232,0.203564,8.545,8,268,436
8546,233,0.049493,8.546,1,208,2
8547,108,0.098092,8.547,1,319,0
8548,215,0.100948,8.548,1,193,0
8549,200,0.03464,8.549,5,183,210
8550,214,0.046625,8.55,2,344,0
8551,209,0.112284,8.551,1,215,5
8552,219,0.072507,8.552,5,201,173
8553,208,0.061563,8.553,1,302,0
8554,213,0.046435,8.554,6,201,0
8555,215,0.022656,8.555,1,192,75
8556,109,0.021078,8.556,2,259,3
8557,122,0.149448,8.557,1,263,2
8558,121,0.017365,8.558,1,369,15
8559,231,0.130647,8.559,3,372,0
8560,234,0.072527,8.56,1,242,0
8561,207,0.031353,8.561,2,274,8
8562,116,0.028543,8.562,1,267,0
8563,101,0.181478,8.563,1,346,32
8564,222,0.057889,8.564,1,201,40
8565,208,0.059198,8.565,5,193,67
8566,114,0.345627,8.566,1,354,63
8567,222,0.183062,8.567,1,162,0
8568,209,0.072749,8.568,1,226,0
8569,117,0.017668,8.569,1,441,0
8570,220,0.090703,8.57,1,316,0
8571,116,0.230749,8.571,1,-649673,1299933
8572,233,0.166982,8.572,5,147,185
8573,115,0.05563,8.573,1,418,0
8574,116,0.098638,8.574,1,251,8
8575,201,0.012444,8.575,1,426,108
8576,200,0.284609,8.576,1,365,0
8577,209,0.33644,8.577,1,192,15
8578,232,0.206075,8.578,8,270,412
8579,115,0.06995,8.579,1,355,0
8580,214,0.030543,8.58,2,296,0
8581,113,0.064411,8.581,1,380,53
8582,217,0.048867,8.582,1,263,3
8583,105,0.129562,8.583,1,241,6
8584,200,0.066336,8.584,5,195,171
8585,230,0.11035,8.585,1,279,11
8586,215,0.048711,8.586,1,191,0
8587,210,0.150457,8.587,5,150,175
8588,203,0.188976,8.588,1,307,0
8589,203,0.1464,8.589,1,166,85
8590,116,0.027394,8.59,1,274,0
8591,217,0.232107,8.591,12,309,7
8592,207,0.050272,8.592,2,317,0
8593,234,0.079152,8.593,1,241,0
8594,217,0.372755,8.594,12,286,38
8595,114,0.251425,8.595,1,358,60
8596,223,0.008822,8.596,1,240,15
8597,230,0.087025,8.597,1,293,0
8598,232,0.200821,8.598,8,268,861
8599,233,0.050936,8.599,1,272,0
8600,222,0.213824,8.6,1,266,0
8601,105,0.185921,8.601,1,231,9
8602,231,0.153638,8.602,3,317,54
8603,210,0.084442,8.603,1,200,70
8604,215,0.0252,8.604,1,201,3
8605,215,0.041825,8.605,1,185,15
8606,101,0.106527,8.606,1,311,19
8607,114,0.133508,8.607,1,350,22
8608,222,0.268407,8.608,1,341,0
8609,106,0.160042,8.609,1,487,0
8610,203,0.057684,8.61,5,97,75
8611,201,0.026912,8.611,1,222,72
8612,213,0.073293,8.612,6,206,0
8613,108,0.062496,8.613,5,204,463
8614,108,0.076724,8.614,1,375,0
8615,209,0.11991,8.615,1,238,19
8616,230,0.079494,8.616,1,323,0
8617,122,0.077094,8.617,1,262,3
8618,203,0.038873,8.618,1,232,0
8619,201,0.009158,8.619,1,170,92
8620,201,0.224976,8.62,5,310,306
8621,201,0.011566,8.621,1,690,0
8622,221,0.189536,8.622,1,286,0
8623,105,0.110513,8.623,1,254,3
8624,203,0.042474,8.624,1,305,0
8625,201,0.019674,8.625,1,269,0
8626,111,0.079094,8.626,2,309,2
8627,202,0.052436,8.627,1,178,0
8628,121,0.026393,8.628,1,301,0
8629,105,0.07168,8.629,1,252,11
8630,121,0.030775,8.63,1,344,4
8631,114,0.182456,8.631,1,422,0
8632,213,0.075331,8.632,1,202,0
8633,109,0.011513,8.633,2,266,0
8634,104,0.241665,8.634,38,302,0
8635,106,0.330582,8.635,1,282,105
8636,121,0.044146,8.636,1,309,9
8637,105,0.190629,8.637,1,239,12
8638,124,0.56833,8.638,3,396,0
8639,121,0.013487,8.639,1,367,11
8640,215,0.082015,8.64,1,204,0
8641,118,0.082778,8.641,3,278,0
8642,102,0.242922,8.642,12,302,0
8643,230,0.150761,8.643,1,292,23
8644,108,0.053291,8.644,1,376,71
8645,106,0.223794,8.645,1,360,3
8646,111,0.087037,8.646,2,305,11
8647,233,0.060815,8.647,1,291,0
8648,215,0.012782,8.648,1,195,77
8649,114,0.544029,8.649,1,333,0
8650,209,0.306516,8.65,1,233,0
8651,231,0.170945,8.651,3,393,11
8652,223,0.00841,8.652,1,275,6
8653,203,0.225977,8.653,1,283,0
8654,112,0.284262,8.654,1,265,0
8655,208,0.437039,8.655,1,255,0
8656,111,0.086976,8.656,2,326,0
8657,121,0.018246,8.657,1,381,4
8658,205,0.148474,8.658,1,233,6
8659,209,0.131484,8.659,1,229,3
8660,207,0.035764,8.66,2,284,0
8661,111,0.111774,8.661,2,310,0
8662,231,0.170534,8.662,3,341,55
8663,201,0.006263,8.663,1,233,70
8664,232,0.174634,8.664,3,547,0
8665,104,0.417307,8.665,12,282,4
8666,230,0.11433,8.666,1,270,2
8667,207,0.058471,8.667,31,102,11
8668,208,0.081288,8.668,6,191,0
8669,220,0.066911,8.669,8,159,299
8670,112,0.370498,8.67,1,252,0
8671,233,0.040256,8.671,1,219,70
8672,205,0.145758,8.672,1,246,13
8673,123,0.048221,8.673,1,406,54
8674,228,0.14208,8.674,1,305,0
8675,122,0.097246,8.675,1,266,0
8676,215,0.059849,8.676,1,201,0
8677,103,0.014959,8.677,1,318,4
8678,122,0.095719,8.678,1,285,0
8679,223,0.01341,8.679,1,266,2
8680,112,0.263357,8.68,1,260,6
8681,106,0.164542,8.681,5,183,516
8682,217,0.187642,8.682,12,287,40
8683,112,0.184811,8.683,1,254,0
8684,232,0.266959,8.684,8,259,4
8685,102,0.298657,8.685,12,302,0
8686,112,0.30457,8.686,1,264,0
8687,106,0.102147,8.687,5,180,182
8688,111,0.087888,8.688,2,311,7
8689,213,0.058515,8.689,1,203,0
8690,230,0.091324,8.69,1,247,9
8691,215,0.026184,8.691,1,225,0
8692,212,0.267127,8.692,1,232,0
8693,114,0.287586,8.693,1,569,0
8694,112,0.17842,8.694,1,248,0
8695,200,0.048653,8.695,5,195,146
8696,234,0.084888,8.696,1,231,3
8697,213,0.046374,8.697,1,203,0
8698,220,0.045784,8.698,1,335,0
8699,234,0.055466,8.699,1,243,0
8700,212,0.208824,8.7,3,244,12
8701,232,0.300571,8.701,8,252,252
8702,228,0.123846,8.702,1,314,0
8703,202,0.019001,8.703,1,294,0
8704,209,0.094994,8.704,1,199,0
8705,113,0.102353,8.705,1,303,81
8706,212,0.193477,8.706,3,256,0
8707,111,0.126625,8.707,2,266,5
8708,104,0.300973,8.708,38,336,0
8709,214,0.05004,8.709,2,300,0
8710,114,0.131166,8.71,1,341,0
8711,117,0.014201,8.711,1,412,45
8712,108,0.135784,8.712,1,335,30
8713,102,0.055735,8.713,12,351,0
8714,207,0.03535,8.714,5,220,481
8715,101,0.155917,8.715,1,373,0
8716,214,0.037388,8.716,2,284,21
8717,113,0.12274,8.717,1,376,0
8718,223,0.006688,8.718,1,261,0
8719,215,0.028982,8.719,1,188,0
8720,201,0.018785,8.72,1,439,0
8721,233,0.053083,8.721,1,264,0
8722,217,0.239949,8.722,12,328,0
8723,209,0.044197,8.723,1,226,6
8724,107,0.372349,8.724,12,304,4
8725,122,0.060603,8.725,1,281,7
8726,114,0.129095,8.726,1,360,0
8727,106,0.577372,8.727,1,302,0
8728,109,0.019032,8.728,2,253,0
8729,210,0.072811,8.729,1,227,65
8730,111,0.064277,8.73,2,316,24
8731,208,0.045649,8.731,5,154,166
8732,228,0.100792,8.732,1,320,12
8733,230,0.056307,8.733,1,306,9
8734,221,0.249327,8.734,1,293,0
8735,223,0.087746,8.735,5,181,267
8736,202,0.029492,8.736,1,424,0
8737,202,0.01593,8.737,1,253,0
8738,207,0.026634,8.738,2,354,0
8739,223,0.265454,8.739,1,304,0
8740,205,0.153855,8.74,1,248,6
8741,115,0.067658,8.741,1,311,0
8742,222,0.053405,8.742,11,309,0
8743,201,0.010515,8.743,1,252,0
8744,215,0.08088,8.744,5,175,37
8745,112,0.303183,8.745,1,266,0
8746,124,0.129469,8.746,3,385,21
8747,100,0.024256,8.747,1,293,2
8748,234,0.099507,8.748,1,237,11
8749,220,0.046128,8.749,1,340,0
8750,105,0.143147,8.75,1,249,0
8751,115,0.063229,8.751,1,334,13
8752,212,0.175459,8.752,3,232,0
8753,231,0.18722,8.753,3,342,0
8754,108,0.130703,8.754,1,338,35
8755,116,0.047339,8.755,1,266,15
8756,234,0.120781,8.756,1,249,0
8757,210,0.108096,8.757,5,134,223
8758,220,0.072735,8.758,1,296,15
8759,108,0.057118,8.759,1,384,0
8760,207,0.039721,8.76,2,275,0
8761,208,0.229182,8.761,1,211,13
8762,107,0.351175,8.762,12,301,0
8763,116,0.027588,8.763,1,270,0
8764,233,0.076615,8.764,1,203,0
8765,222,0.207191,8.765,1,421,0
8766,203,0.368039,8.766,1,106,131
8767,220,0.077242,8.767,1,314,15
8768,203,0.32127,8.768,1,227,0
8769,217,0.052502,8.769,1,235,61
8770,233,0.055606,8.77,1,206,0
8771,101,0.228216,8.771,1,293,31
8772,230,0.100692,8.772,1,298,0
8773,112,0.309181,8.773,1,245,2
8774,221,0.299739,8.774,1,261,0
8775,105,0.102367,8.775,1,245,1
8776,112,0.219021,8.776,1,258,15
8777,234,0.089143,8.777,1,235,0
8778,205,0.051132,8.778,1,228,13
8779,234,0.082098,8.779,1,246,0
8780,119,0.033286,8.78,1,320,0
8781,104,0.515332,8.781,12,289,10
8782,100,0.039369,8.782,1,292,8
8783,101,0.231633,8.783,1,386,0
8784,203,0.05584,8.784,5,110,47
8785,102,0.249693,8.785,12,310,0
8786,202,0.013947,8.786,1,436,0
8787,208,0.10805,8.787,1,250,0
8788,100,0.054776,8.788,1,304,0
8789,114,0.072783,8.789,1,362,0
8790,113,0.052067,8.79,1,397,0
8791,103,0.383739,8.791,1,302,1
8792,200,0.035646,8.792,5,212,118
8793,106,0.32844,8.793,1,326,0
8794,122,0.041848,8.794,1,260,11
8795,233,0.043008,8.795,1,205,0
8796,100,0.013948,8.796,1,270,36
8797,222,0.07966,8.797,1,181,79
8798,201,0.013908,8.798,1,201,168
8799,209,0.14587,8.799,1,223,6
8800,210,0.25777,8.8,1,202,94
8801,208,0.010948,8.801,6,216,4
8802,102,0.2673,8.802,12,301,6
8803,123,0.037491,8.803,1,406,26
8804,111,0.083466,8.804,2,318,0
8805,222,0.046776,8.805,1,149,104
8806,234,0.118996,8.806,1,237,15
8807,217,0.186954,8.807,12,302,7
8808,234,0.078246,8.808,1,238,2
8809,213,0.046958,8.809,1,198,4
8810,121,0.016116,8.81,1,371,0
8811,205,0.264786,8.811,1,262,0
8812,118,0.094732,8.812,3,240,4
8813,220,0.058173,8.813,1,323,0
8814,103,0.012597,8.814,1,336,0
8815,208,0.04248,8.815,5,154,125
8816,119,0.04569,8.816,1,331,12
8817,116,0.075505,8.817,1,264,0
8818,100,0.044285,8.818,1,298,0
8819,209,0.079657,8.819,1,229,12
8820,207,0.034826,8.82,2,284,5
8821,214,0.033153,8.821,5,174,233
8822,213,0.050704,8.822,1,191,19
8823,121,0.01927,8.823,1,313,1
8824,113,0.062031,8.824,1,384,0
8825,109,0.014884,8.825,2,251,0
8826,109,0.022202,8.826,2,278,0
8827,228,0.125675,8.827,1,305,10
8828,104,0.131842,8.828,38,305,0
8829,114,0.282437,8.829,1,388,0
8830,219,0.102529,8.83,1,219,62
8831,117,0.043151,8.831,1,425,0
8832,208,0.030993,8.832,1,277,0
8833,117,0.010248,8.833,1,411,27
8834,108,0.05142,8.834,1,373,16
8835,119,0.026475,8.835,5,201,527
8836,113,0.104802,8.836,1,350,24
8837,104,0.124086,8.837,38,310,0
8838,233,0.064227,8.838,1,204,0
8839,116,0.041342,8.839,1,261,3
8840,106,0.46598,8.84,1,355,4
8841,114,0.236958,8.841,1,363,30
8842,210,0.060256,8.842,1,285,0
8843,124,0.58272,8.843,3,398,32
8844,100,0.019213,8.844,1,282,7
8845,103,0.02439,8.845,1,307,20
8846,223,0.012515,8.846,1,244,11
