"","Id.Latido","Registro","Error","Time","Position","Frecuency","Channels","Order","C1_Position","C1_Error","C1_ErrorRMSE","C1_ErrorNRMSD","C1_ErrorAbsMax","C1_MDL","C1_FSS","C1_ESC","C1_VAR","C1_BIC","C1_AIC","C1_Sigma","C1_H0","C1_H1","C1_H2","C1_H3","C1_H4","C1_H5","C2_Position","C2_Error","C2_ErrorRMSE","C2_ErrorNRMSD","C2_ErrorAbsMax","C2_MDL","C2_FSS","C2_ESC","C2_VAR","C2_BIC","C2_AIC","C2_Sigma","C2_H0","C2_H1","C2_H2","C2_H3","C2_H4","C2_H5","Type"
"2784",2783,208,0.026597371,192621289,608946,360,2,6,608946,0.018035695,14.238909,0.048763387,43.544064,61.386642,29195.498,1618762,203.4248,462.22415,448.03748,8.280002,1094.4121,316.9141,347.65768,284.90646,238.81894,179.78296,608946,0.008561676,4.3042994,0.028695328,15.080557,63.876396,2667.8867,311608,18.626364,289.9751,275.78842,8.280002,-546.9673,-24.37612,-51.38456,-38.456234,-47.853535,-52.568527,5
"2785",2784,208,0.037461177,192746415,609123,360,2,6,609123,0.025187412,20.751783,0.058291525,71.47606,60.41976,62011.66,2462010,431.02698,516.29364,502.107,8.640001,1237.0992,522.74005,490.64627,403.72348,358.16577,253.60973,609123,0.012273766,6.5575643,0.032787822,26.888683,62.835243,6192.238,504510,43.096794,350.645,336.4583,7.920002,-697.576,-22.622992,-64.73147,-46.084373,-25.986975,-64.84017,5
"2786",2785,208,0.08228194,192853725,609301,360,2,6,609301,0.0059823403,5.0748005,0.014215128,17.999994,67.28487,3708.5186,619911,25.215681,313.74063,299.55396,5.040001,721.17413,-5.008031,-278.12817,-6.541672,126.86642,50.912163,609301,0.0762996,3.2018273,0.038576234,9,56.125805,1476.2446,19348,10.285403,247.41919,233.23253,4.3200006,51.52231,115.221664,2.5865972,-36.952038,-18.699648,-14.810638,1
"2787",2786,208,0.36543605,192739646,609577,360,2,6,609577,0.018029112,9.585124,0.023492951,24.000051,97.57373,13229.942,733810,69.84737,405.31384,391.12717,4.3200006,796.65393,-60.43512,-282.47928,-47.158165,-9.45643,12.742585,609577,0.34740692,3.0638578,0.109423496,7.9885764,61.561916,1351.7604,3891,8.313245,241.07645,226.88979,6.4800014,-7.130849,7.052552,9.587777,-15.604726,31.173464,33.636803,1
"2788",2787,208,0.027653562,193081042,609772,360,2,6,609772,0.02110681,16.708046,0.04914131,60.18996,61.14206,40198.867,1904545,278.9147,485.24664,471.05997,8.280002,1165.2905,381.61642,358.17474,322.82578,278.59402,225.15088,609772,0.006546753,5.090861,0.022828972,26.148203,67.05171,3732.0288,570058,25.349117,314.19537,300.0087,7.2000017,-746.8591,-12.3581915,-68.49762,-13.992721,-2.6874957,-58.989685,5
"2789",2788,208,0.2808146,192481002,610109,360,2,6,610109,0.03826997,13.766696,0.032392226,36.000004,92.632065,27291.158,713122,145.6167,457.4476,443.26093,4.3200006,748.81335,-80.71635,-341.3362,-41.811695,-14.494605,11.203933,610109,0.2425446,4.6139293,0.10030281,14.079253,52.335587,3065.5212,12639,21.18526,299.7868,285.60016,9.000001,54.14247,36.12451,25.681665,3.119685,53.363754,42.66286,1
"2790",2789,208,0.018081123,192745227,610313,360,2,6,610313,0.013362707,16.216541,0.04430749,54.12256,62.37109,37868.574,2833900,264.2655,480.87714,466.6905,8.280002,1386.3866,452.88388,542.42957,372.75574,386.2124,294.14722,610313,0.004718416,4.3066583,0.02132009,18.40523,67.00662,2670.812,566040,18.40839,289.94205,275.7554,8.280002,-735.99945,1.1488656,-69.32501,-65.08468,-39.590153,-105.181946,5
"2791",2790,208,0.40241852,226523738,610631,360,2,6,610631,0.010726213,7.4731793,0.018497968,22.004646,85.07797,8042.1714,749768,45.933624,369.47342,355.28674,4.3200006,817.9356,-2.329125,-259.19003,-69.89551,-13.755539,21.158947,610631,0.3916923,3.4496918,0.11128038,11.755076,53.505013,1713.6538,4375,11.320072,258.15457,243.9679,7.560002,-3.9702158,15.618442,11.872233,-8.516688,28.1388,37.368073,1
"2792",2791,208,0.017716412,192997901,610853,360,2,6,610853,0.011622298,14.799538,0.041688837,46.939667,62.94844,31539.79,2713731,219.75453,467.75845,453.57178,8.280002,1399.2594,319.3903,588.09375,299.69193,391.80283,181.86763,610853,0.006094114,5.3605175,0.023719104,23.769232,70.66184,4137.861,678993,27.060158,321.6196,307.43295,7.920002,-809.8828,74.82302,-93.15714,3.8546796,-34.895,-58.613274,5
"2793",2792,208,0.029883262,192679689,611045,360,2,6,611045,0.02078181,16.851713,0.052661605,56.849667,61.132004,40893.156,1967738,283.96487,486.47955,472.29288,8.280002,1162.3436,387.59576,415.3005,329.13272,313.70132,215.31377,611045,0.009101453,5.4583926,0.027156182,23.592812,64.21,4290.3433,471391,29.739786,324.22852,310.04187,7.920002,-680.7743,13.336477,-19.057537,-23.980808,-24.023666,-44.200806,5
"2794",2793,208,0.09397463,192536737,611430,360,2,6,611430,0.0099224355,7.362804,0.0172431,22.999983,86.34708,7806.367,786739,44.302624,367.33075,353.14407,3.6000004,857.97565,1.1949418,-177.43922,-77.75277,-72.00245,-9.72327,611430,0.08405219,1.6508409,0.03668535,5.9130917,67.676,392.43967,4669,2.4142609,152.02826,137.8416,5.760001,-1.7487513,41.733814,-22.064398,-28.269718,15.524811,31.697884,1
"2795",2794,208,0.03006919,192860031,611629,360,2,6,611629,0.019954612,17.493904,0.04665041,61.15592,61.219337,44069.28,2208476,306.2587,491.9453,477.75867,7.560002,1285.6978,259.13635,440.55823,300.02747,319.9295,240.36203,611629,0.010114577,6.4599257,0.028209282,29.432535,64.56592,6009.2114,594114,41.281044,348.4907,334.30402,7.560002,-760.294,27.163197,-46.570847,-43.96194,-36.9628,-62.06751,5
"2796",2795,208,0.025429584,192968874,611825,360,2,6,611825,0.0142314825,14.862136,0.048410866,51.34938,62.09987,31807.164,2234986,222.10449,468.32953,454.14288,8.280002,1225.5289,399.0638,459.4198,381.35297,350.8453,249.83269,611825,0.0111981025,6.5803113,0.029910507,32.34223,65.14744,6235.2715,556815,42.354053,351.1501,336.96344,7.560002,-736.2684,16.25447,-68.14426,-15.82133,-14.009305,-55.98268,5
"2797",2796,208,0.32185134,193154746,612157,360,2,6,612157,0.071867615,18.303165,0.044210546,48.00409,88.574905,48240.848,671246,259.6077,498.4619,484.27527,4.680001,680.06287,52.052948,-378.74866,-113.16846,-19.999884,33.94883,612157,0.24998373,4.625037,0.10054429,15.16758,52.2996,3080.2996,12322,21.402851,299.40833,285.22165,9.72,52.75061,34.155964,37.463215,-1.6603382,48.29642,39.416355,1
"2798",2797,208,0.022184348,192347663,612343,360,2,6,612343,0.015970826,15.153466,0.045780864,51.276405,61.974407,33066.367,2070423,230.07806,470.99057,456.8039,8.640001,1218.4623,370.34186,443.34988,280.19418,328.4115,180.6415,612343,0.006213522,5.0072846,0.024307206,19.278585,65.016396,3610.4976,581071,25.214035,311.7033,297.51663,8.280002,-748.34753,-2.6297193,-44.666027,-63.218193,-41.01588,-98.77022,5
"2799",2798,208,0.3049861,192877529,612617,360,2,6,612617,0.01231319,8.2771015,0.01975442,23,73.67538,9865.5,801214,61.216747,384.18625,369.99957,3.6000004,869.2242,-93.74931,-132.51947,-83.863464,-46.787224,-15.009478,612617,0.2926729,3.592218,0.09210815,11.950791,57.274986,1858.1803,6349,11.990547,263.98608,249.79941,6.8400016,-17.118788,31.975304,-6.925124,-8.384251,27.73837,47.829647,1
"2800",2799,208,0.041119497,224749628,612859,360,2,6,612859,0.0013852586,2.803956,0.006889327,12.000002,70.490875,1132.1525,817286,7.8818016,228.31177,214.1251,5.040001,707.0512,-532.16455,-50.98462,171.41652,-15.931395,-28.218557,612859,0.039734237,1.2196518,0.02651417,4,72.977455,214.20728,5391,1.2906402,108.436676,94.250015,3.6000004,28.940464,8.720212,-62.78988,3.8879442,-16.656904,5.2974014,1
"2801",2800,208,0.029760096,192910781,613064,360,2,6,613064,0.02326087,18.72242,0.05273921,67.725975,60.85697,50476.18,2170004,349.91357,501.64948,487.4628,8.280002,1244.1587,349.04034,444.20438,326.30032,304.15005,231.23853,613064,0.0064992267,5.37239,0.0232571,24.439392,65.20198,4156.21,639493,28.882591,321.94373,307.75705,7.560002,-789.94006,-19.509209,-37.936954,-57.302197,7.590063,-78.55398,5
"2802",2801,208,0.033209514,192456670,613353,360,2,6,613353,0.0011692034,2.5903451,0.0060381005,6.7613006,74.95007,966.2239,826395,6.4263477,216.90118,202.71452,4.680001,843.9606,-11.996258,-312.59964,-58.79774,97.54144,48.22125,613353,0.03204031,0.9610445,0.02288201,2.7679358,66.85118,132.99933,4151,0.8519263,74.121475,59.934814,5.400001,-14.284333,32.298706,-21.276941,-38.796906,7.1697035,27.594175,1
"2803",2802,208,0.29971376,192602357,613584,360,2,6,613584,0.0032624186,4.654012,0.0110023925,14,102.32857,3119.0156,956044,16.565798,301.27634,287.08966,3.9600005,959.75165,23.933607,-161.1519,-55.883244,-45.46379,8.309866,613584,0.29645133,1.6478506,0.102990665,5.9252453,54.363388,391.01932,1319,2.600153,151.76715,137.58049,6.8400016,7.2471404,-10.849563,7.067572,-4.0376835,7.338303,25.251585,1
"2804",2803,208,0.026795208,193147968,613758,360,2,6,613758,0.01762879,17.0407,0.046180762,51.91684,61.447975,41815.508,2372001,291.38757,488.14267,473.956,7.920002,1283.7249,410.63205,443.9972,366.88876,344.86044,250.89563,613758,0.009166417,5.833017,0.02663478,27.398384,64.466194,4899.4683,534502,33.844345,333.79062,319.60394,7.560002,-722.32355,-20.112707,-38.599,-37.753197,-37.255943,-56.06643,5
"2805",2804,208,0.033460073,192729410,613942,360,2,6,613942,0.022318682,17.608295,0.05163723,55.331837,60.793858,44647.496,2000454,310.35516,492.86554,478.6789,7.920002,1174.5162,364.65955,415.54263,326.63574,327.2062,238.55988,613942,0.0111413915,5.831606,0.029452555,25.34692,64.62334,4897.098,439541,33.479397,333.7561,319.56946,7.560002,-655.33026,2.1577137,-34.164066,-24.84762,-23.660753,-53.265438,5
"2806",2805,208,0.063349634,192795315,614107,360,2,6,614107,0.007755322,5.83809,0.015907602,20.999992,76.88992,4907.994,632855,30.041483,333.9174,319.7307,5.040001,727.0734,37.872288,-265.33832,-72.25941,128.23999,76.194374,614107,0.055594314,3.520958,0.036298536,11.999999,66.56359,1785.189,32111,11.247465,261.10083,246.91417,5.040001,73.93994,143.29953,30.86593,-43.187927,-38.72145,-2.5850322,1
"2807",2806,208,0.052516427,192790713,614348,360,2,6,614348,0.003599915,4.323018,0.010317465,18,82.42344,2691.1416,747557,16.098795,290.6526,276.46594,4.680001,690.90875,-451.24716,-106.8097,219.04361,36.80505,-56.069164,614348,0.04891651,0.9825587,0.028073106,6,59.185062,139.02072,2842,0.9519467,77.309555,63.122894,4.3200006,10.859119,1.4819506,-46.40334,4.6893277,20.162155,1.0438327,1
"2808",2807,208,0.027863681,192331251,614531,360,2,6,614531,0.020473072,19.66232,0.049778022,62.802094,60.743355,55671.383,2719249,388.98944,508.68094,494.4943,8.280002,1381.0519,421.98557,512.0997,330.75098,350.34488,289.5136,614531,0.007390608,5.4850645,0.025872946,23.082064,64.34039,4332.3745,586200,30.267076,324.91748,310.7308,7.920002,-752.11676,-26.209776,-65.20746,-55.797794,-18.195253,-88.34239,5
"2809",2808,208,0.31949097,192715694,614840,360,2,6,614840,0.0012723856,2.791721,0.0066947746,8.991074,73.35753,1122.2937,882039,7.57324,227.68205,213.49539,3.6000004,925.8256,90.03476,-67.30804,-81.68042,-62.67192,-22.97437,614840,0.3182186,2.8095531,0.087798536,7.9329605,59.565643,1136.6768,3572,7.145101,228.59892,214.41226,6.4800014,-10.546718,19.774467,-3.3495781,-23.229061,12.012137,35.184654,1
"2810",2809,208,0.02690434,220787675,615064,360,2,6,615064,0.018291388,17.836584,0.049684078,63.30916,61.418217,45812.7,2504605,318.85437,494.644,480.45737,8.280002,1335.8125,267.7414,548.7104,289.62857,396.1933,246.5266,615064,0.008612954,6.0429606,0.027720002,27.772713,69.26489,5258.5015,610534,34.456608,338.87704,324.69037,7.920002,-765.9051,74.80754,-91.02815,9.064193,-26.834745,-63.08958,5
"2811",2810,208,0.10994998,192823886,615405,360,2,6,615405,0.0007424123,2.0250945,0.0048447237,5.2940025,73.59723,590.54517,795441,4.064253,181.45203,167.26535,4.680001,829.66125,48.7402,-296.586,-87.29786,76.42021,52.086327,615405,0.10920757,1.8407793,0.041835893,5.404923,65.01679,487.93942,4468,3.0455809,167.71048,153.52382,5.400001,8.794636,40.843113,-11.159144,-36.21478,13.123664,25.025734,1
"2812",2811,208,0.039248876,192585633,615620,360,2,6,615620,0.027097154,22.070217,0.05503795,76.63287,60.56231,70141.61,2588523,484.67853,525.3966,511.20993,7.920002,1335.7175,397.52008,534.1938,312.57242,369.91592,237.3067,615620,0.012151723,6.4716635,0.031723842,29.492954,66.56384,6031.0703,496314,40.170105,348.7516,334.56494,7.560002,-688.27014,31.340662,-90.65588,-18.322079,-32.899662,-77.12598,5
"2813",2812,208,0.025846437,192965783,615804,360,2,6,615804,0.016819086,16.96008,0.04764067,53.727417,61.459953,41420.78,2462725,289.39178,487.36804,473.18137,8.280002,1296.9158,446.17886,469.93796,349.96527,351.483,270.88956,615804,0.00902735,5.3613453,0.02806987,21.312565,63.814167,4139.139,458511,28.847137,321.63892,307.45224,7.920002,-666.23004,-27.358997,-50.939323,-43.726933,-33.569008,-64.24285,5
"2814",2813,208,0.23369014,192943568,616182,360,2,6,616182,0.0024348747,3.587276,0.008792344,13,70.607544,1853.0712,761054,12.575332,263.78787,249.60121,4.680001,813.6937,-4.621016,-297.73618,-70.91566,39.326332,43.1267,616182,0.23125526,1.7115003,0.06846001,4.7370214,65.03215,421.8096,1824,2.5621917,157.2246,143.03793,5.760001,-7.2491846,13.019886,-0.89417577,-20.855698,17.449034,20.973644,1
"2815",2814,208,0.040858395,192957013,616368,360,2,6,616368,0.02999334,20.542229,0.055669997,72.36239,59.99721,60765.58,2025969,420.94577,515.0246,500.83795,8.280002,1166.8506,466.10635,383.93683,336.27338,276.41864,222.51675,616368,0.010865054,6.2225366,0.02991604,25.529783,63.19313,5575.6743,513175,38.84292,343.09738,328.9107,7.920002,-706.90424,-61.08573,-8.482963,-47.6436,-3.9310448,-42.392773,5
"2816",2815,208,0.016401686,192562102,616702,360,2,6,616702,0.001632112,3.0669308,0.007132397,9.957803,72.206635,1354.4734,829890,9.171111,241.2208,227.03413,3.2400002,899.1817,-69.14672,-78.4132,-72.372,-60.108593,-15.06952,616702,0.014769575,0.81279194,0.015937097,3,63.974304,95.13083,6441,0.6477226,49.994926,35.80826,3.9600005,-0.45333657,62.028618,-41.485855,-21.95424,-16.733616,-3.8774414,1
"2817",2816,208,0.032201745,192490549,616924,360,2,6,616924,0.019016625,17.666656,0.045887418,60.2099,63.630653,44943.95,2363403,303.90848,493.3603,479.17365,7.560002,1285.4624,379.2108,486.38016,322.28534,358.4669,230.89516,616924,0.01318512,6.496046,0.03200023,30.14975,65.72086,6076.6,460868,40.730633,349.295,335.10834,7.2000017,-657.8049,66.475174,-106.77198,19.317104,-65.24195,-40.440784,5
"2818",2817,208,0.085328214,192854400,617197,360,2,6,617197,0.0022684762,4.143809,0.009750138,11.162508,73.84346,2472.6458,1090003,16.228045,284.55588,270.3692,5.760001,970.7435,-76.08803,-299.10498,30.94594,218.3632,35.973488,617197,0.083059736,1.5699307,0.039248265,3.9999917,87.77539,354.91425,4273,1.9123981,144.7918,130.60513,3.9600005,3.4128525,43.899227,-22.280066,-32.93213,-16.149866,-11.728203,1
"2819",2818,208,0.043951698,229087680,617465,360,2,6,617465,0.0006909462,1.9765509,0.004820856,9,73.60216,562.5725,814206,3.8836222,177.95815,163.77148,4.680001,854.5789,-54.1205,-271.58762,-48.4194,55.000008,35.776306,617465,0.043260753,1.334279,0.027230183,5,57.951515,256.36322,5926,1.7926193,121.37156,107.1849,3.9600005,28.540802,61.595917,-13.000091,-25.528893,-13.451748,-7.702334,1
"2820",2819,208,0.032500003,192631311,617667,360,2,6,617667,0.025055593,20.380125,0.053073242,75.374374,60.59098,59810.332,2387105,414.62216,513.8675,499.68082,8.280002,1298.1207,393.06958,458.7357,334.40466,315.95068,256.09482,617667,0.0074444106,5.0824633,0.024914036,24.485004,65.127655,3719.7263,499667,25.718649,313.95416,299.76752,7.560002,-695.9498,0.50526154,-52.062035,-36.36248,0.20601116,-86.993866,5
"2821",2820,208,0.05120059,193253159,617968,360,2,6,617968,0.0017440277,3.036289,0.007316359,8.993725,73.49811,1327.5435,761194,8.833496,239.77486,225.5882,3.6000004,850.70807,32.04912,-159.6487,-76.62458,-61.0177,-7.2802725,617968,0.049456563,1.244293,0.029626023,3.8235683,68.276215,222.95018,4508,1.3883429,111.31698,97.13032,3.6000004,-10.456576,53.543186,-15.281074,-23.379042,-17.983637,-14.329533,1
"2822",2821,208,0.010504282,192652663,618201,360,2,6,618201,0.0025381064,5.117358,0.0105949445,16,78.40088,3770.979,1485745,23.57576,314.94318,300.75653,3.2400002,1207.3837,-30.305704,123.27601,-82.80412,-4.038037,-34.786804,618201,0.007966176,2.0553472,0.01698634,5.626596,73.481285,608.3211,76363,3.834671,183.58731,169.40065,6.4800014,-240.75385,65.93523,83.32729,-74.9983,13.480769,26.361198,1
"2823",2822,208,0.03147944,192745085,618365,360,2,6,618365,0.020056525,17.871128,0.047153372,54.20629,61.64579,45990.316,2293035,317.8194,495.01746,480.83078,7.560002,1262.3513,416.4832,422.02856,362.02213,340.86038,233.88483,618365,0.011422916,6.385162,0.029560935,25.393457,64.38182,5870.922,513960,40.21059,346.81467,332.628,7.560002,-708.07355,-16.556986,-17.38909,-33.586895,-47.527187,-52.513428,5
"2824",2823,208,0.04201451,193027142,618540,360,2,6,618540,0.026762584,18.49705,0.055546694,55.521416,60.02822,49268.285,1840939,342.99072,499.95734,485.77066,7.920002,1101.8809,391.1487,392.14957,327.66516,316.04373,251.9971,618540,0.015251925,6.797751,0.03315976,30.13391,63.162632,6654.156,436283,45.686684,355.83237,341.6457,7.2000017,-652.46844,-2.1480207,-30.14115,-15.87789,-8.724225,-51.695103,5
"2825",2824,208,0.030611852,193001311,618694,360,2,6,618694,0.006139451,4.5615516,0.012922242,17,65.96282,2996.3162,488043,20.678614,298.3867,284.20004,4.680001,623.9618,-73.45744,-276.74533,-11.068739,108.006775,44.116997,618694,0.0244724,2.5911262,0.0237718,8,60.067238,966.80664,39506,6.755744,216.9446,202.75793,3.9600005,100.273026,160.28175,46.868095,-17.283232,-10.528849,-13.714645,1
"2826",2825,208,0.099821396,192329800,618922,360,2,6,618922,0.0017371887,3.164031,0.0076983725,14.999992,75.65198,1441.5973,829845,9.375835,245.70921,231.52254,5.040001,843.2319,50.507504,-301.78018,-77.68172,116.7669,63.81467,618922,0.098084204,1.6694988,0.046374965,4,84.738686,401.36057,4092,2.18992,153.64664,139.45998,3.9600005,-9.511328,38.224873,-13.086798,-36.81577,-20.219765,-14.266337,1
"2827",2826,208,0.022141458,192401445,619137,360,2,6,619137,0.016524112,17.230629,0.047730274,56.99736,61.629066,42752.82,2587299,298.23297,489.6446,475.45792,8.280002,1362.4054,294.92578,525.41956,324.5259,378.0615,277.67404,619137,0.005617347,5.2233863,0.022809546,25.936373,67.28424,3928.8623,699416,26.775673,317.88284,303.6962,7.920002,-823.0552,43.533436,-96.455475,-25.718653,-34.978012,-70.59432,5
"2828",2827,208,0.16356605,192519853,619474,360,2,6,619474,0.0011802617,2.5704737,0.0065741013,9.9988985,72.647606,951.4562,806140,6.4950533,215.79225,201.60558,3.6000004,888.6079,-60.80198,-53.1287,-86.26704,-39.807613,-4.2735972,619474,0.16238579,2.2574282,0.056435704,6.3437996,62.51839,733.8214,4519,4.618029,197.09183,182.90517,6.4800014,0.3044038,34.912106,-7.298829,-23.53685,24.340313,36.966522,1
"2829",2828,208,0.053571366,227278461,619703,360,2,6,619703,0.04207687,23.719755,0.06308445,87.154144,60.20836,81018.26,1925482,551.5303,535.7891,521.6024,7.560002,1131.2079,372.8444,414.1292,312.30017,314.28784,240.85004,619703,0.011494497,6.4372525,0.029802095,29.338322,64.58821,5967.1035,519127,40.75759,347.985,333.79834,7.560002,-710.21344,36.38465,-60.877865,4.372558,-33.709423,-50.709557,5
"2830",2829,208,0.022861077,193147088,619864,360,2,6,619864,0.0128072025,12.633584,0.04101813,39.500168,62.349327,22983.473,1794574,160.67897,445.0442,430.8575,7.920002,1133.4448,340.41772,402.8688,303.55756,266.6427,213.2159,619864,0.010053874,4.8830767,0.028893944,19.75331,64.38861,3433.599,341520,23.6423,308.18524,293.99857,7.920002,-575.23676,-17.035946,-40.669037,-33.8733,-35.99699,-52.93184,5
"2831",2830,208,0.36277807,192444289,620234,360,2,6,620234,0.028091613,12.065771,0.02942871,30.000017,100.227104,20963.928,746270,108.62683,438.4569,424.27026,4.3200006,794.95844,-76.91716,-293.59824,-25.556952,-12.606486,20.469185,620234,0.33468646,3.7969835,0.111675985,10.5933075,51.20065,2076.06,6203,14.246027,271.88742,257.70074,8.640001,7.4249535,11.329564,25.606995,-3.5422711,47.46979,31.965658,1
"2832",2831,208,0.03287256,192822488,620428,360,2,6,620428,0.024543775,18.723883,0.050063856,67.91567,61.463844,50484.066,2056899,346.4842,501.71835,487.5317,7.920002,1249.6023,286.99393,383.7124,299.13007,283.977,212.57156,620428,0.008328786,6.284665,0.025756825,28.420736,65.52675,5687.57,682881,38.942886,344.52982,330.34314,7.560002,-818.2447,-5.2261596,-46.293846,-18.671015,-22.204208,-68.2425,5
